V4_BL	V3_BL_n
1.2	-2.2E-05
1.1800000000000002	-1.8E-05
1.1600000000000001	-1.6E-05
1.1400000000000001	-1.4E-05
1.12	-1.4E-05
1.1	-1.4E-05
1.08	-1.2E-05
1.06	-1.6E-05
1.04	-1.4E-05
1.02	-1.4E-05
1	-1.2E-05
0.98000000000000009	-1.2E-05
0.96000000000000008	-1.6E-05
0.94000000000000006	-1.6E-05
0.92	-1.4E-05
0.9	-1.6E-05
0.88	-1.6E-05
0.86	-1.6E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.4E-05
0.8	-1.4E-05
0.78	-1.6E-05
0.76	-1.8E-05
0.74	-1.6E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-1.2E-05
0.68	-9.9999999999999991E-06
0.66	-1.4E-05
0.64	-1.6E-05
0.62	-9.9999999999999991E-06
0.6	-1.2E-05
0.58000000000000007	-1.2E-05
0.56	-9.9999999999999991E-06
0.54	-1.2E-05
0.52	-1.6E-05
0.5	-1.2E-05
0.48000000000000004	-1.4E-05
0.46	-1.6E-05
0.44	-1.6E-05
0.42000000000000004	-1.2E-05
0.4	-1.2E-05
0.38	-1.4E-05
0.36000000000000004	-9.9999999999999991E-06
0.34	2E-06
0.32	4.4E-05
0.3	0.00018199999999999998
0.28	0.000722
0.26	0.002946
0.24000000000000002	0.014341999999999999
0.22	1.013844
0.2	1.010742
0.18000000000000002	1.01078
0.16	1.01075
0.14	1.0107
0.12000000000000001	1.010688
0.1	1.01074
0.08	1.01068
0.060000000000000005	1.010722
0.04	1.010646
0.02	1.010626
0	1.010632
