V3_BL_n	V4_BL
1.2	-3.2E-05
1.1800000000000002	-2.8E-05
1.1600000000000001	-2.4E-05
1.1400000000000001	-2.2E-05
1.12	-2.8E-05
1.1	-2.4E-05
1.08	-2.4E-05
1.06	-2.4E-05
1.04	-2.6E-05
1.02	-2.6E-05
1	-2.4E-05
0.98000000000000009	-2.2E-05
0.96000000000000008	-2.2E-05
0.94000000000000006	-2.4E-05
0.92	-2.4E-05
0.9	-2.4E-05
0.88	-2.8E-05
0.86	-2.2E-05
0.84000000000000008	-2.4E-05
0.82000000000000006	-2.4E-05
0.8	-2.4E-05
0.78	-2.8E-05
0.76	-2.4E-05
0.74	-2.6E-05
0.72000000000000008	-2.4E-05
0.70000000000000007	-2.8E-05
0.68	-3.2E-05
0.66	-2.4E-05
0.64	-2.4E-05
0.62	-2.9999999999999997E-05
0.6	-3.2E-05
0.58000000000000007	-3.2E-05
0.56	-3.7999999999999995E-05
0.54	-3.7999999999999995E-05
0.52	-3.2E-05
0.5	-2.2E-05
0.48000000000000004	1.9999999999999998E-05
0.46	-3.4E-05
0.44	-3.2E-05
0.42000000000000004	-3.4E-05
0.4	-3.2E-05
0.38	-3.2E-05
0.36000000000000004	-3.7999999999999995E-05
0.34	-3.2E-05
0.32	-3.7999999999999995E-05
0.3	-2.9999999999999997E-05
0.28	-8E-06
0.26	0.000128
0.24000000000000002	0.000704
0.22	0.003294
0.2	0.937244
0.18000000000000002	0.90784599999999993
0.16	0.907766
0.14	0.90773799999999993
0.12000000000000001	0.907756
0.1	0.907642
0.08	0.90763399999999994
0.060000000000000005	0.90748
0.04	0.907446
0.02	0.907346
0	0.907262
