V3_BL_n	V4_BL
1.2	-2.4E-05
1.1800000000000002	-1.9999999999999998E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-2.8E-05
1.12	-1.9999999999999998E-05
1.1	-2.8E-05
1.08	-1.9999999999999998E-05
1.06	-1.4E-05
1.04	-2.6E-05
1.02	-1.9999999999999998E-05
1	-1.2E-05
0.98000000000000009	-1.2E-05
0.96000000000000008	-1.4E-05
0.94000000000000006	-2.2E-05
0.92	-1.6E-05
0.9	-1.8E-05
0.88	-1.8E-05
0.86	-1.6E-05
0.84000000000000008	-2.6E-05
0.82000000000000006	-1.9999999999999998E-05
0.8	-1.8E-05
0.78	-1.9999999999999998E-05
0.76	-1.4E-05
0.74	-3.4E-05
0.72000000000000008	-2.2E-05
0.70000000000000007	-2.8E-05
0.68	-1.9999999999999998E-05
0.66	-1.4E-05
0.64	-3.4E-05
0.62	-1.9999999999999998E-05
0.6	-1.8E-05
0.58000000000000007	-1.8E-05
0.56	-1.4E-05
0.54	-2.6E-05
0.52	-1.9999999999999998E-05
0.5	-1.8E-05
0.48000000000000004	-1.9999999999999998E-05
0.46	-1.2E-05
0.44	-1.2E-05
0.42000000000000004	-2.2E-05
0.4	-2.6E-05
0.38	-2.6E-05
0.36000000000000004	-1.4E-05
0.34	-2.6E-05
0.32	-1.2E-05
0.3	1.2E-05
0.28	8.8E-05
0.26	0.00037799999999999997
0.24000000000000002	0.001584
0.22	0.0063399999999999993
0.2	0.902612
0.18000000000000002	0.902138
0.16	0.901886
0.14	0.90188399999999991
0.12000000000000001	0.902168
0.1	0.90229399999999993
0.08	0.902268
0.060000000000000005	0.902142
0.04	0.902118
0.02	0.90183399999999991
0	0.90186
