V4_BL	V3_BL_n
1.2	6E-06
1.1800000000000002	9.9999999999999991E-06
1.1600000000000001	1.2E-05
1.1400000000000001	9.9999999999999991E-06
1.12	1.2E-05
1.1	8E-06
1.08	9.9999999999999991E-06
1.06	9.9999999999999991E-06
1.04	8E-06
1.02	6E-06
1	8E-06
0.98000000000000009	4E-06
0.96000000000000008	8E-06
0.94000000000000006	4E-06
0.92	6E-06
0.9	6E-06
0.88	8E-06
0.86	2E-06
0.84000000000000008	6E-06
0.82000000000000006	8E-06
0.8	6E-06
0.78	8E-06
0.76	9.9999999999999991E-06
0.74	8E-06
0.72000000000000008	6E-06
0.70000000000000007	2E-06
0.68	4E-06
0.66	4E-06
0.64	6E-06
0.62	6E-06
0.6	8E-06
0.58000000000000007	6E-06
0.56	6E-06
0.54	6E-06
0.52	9.9999999999999991E-06
0.5	6E-06
0.48000000000000004	6E-06
0.46	9.9999999999999991E-06
0.44	8E-06
0.42000000000000004	8E-06
0.4	8E-06
0.38	1.2E-05
0.36000000000000004	1.9999999999999998E-05
0.34	7.5999999999999991E-05
0.32	0.00045799999999999997
0.3	0.0035399999999999997
0.28	1.06039
0.26	0.920974
0.24000000000000002	0.92123199999999994
0.22	0.921272
0.2	0.92199599999999993
0.18000000000000002	0.92230799999999991
0.16	0.92079199999999994
0.14	0.920914
0.12000000000000001	0.922048
0.1	0.92204
0.08	0.921612
0.060000000000000005	0.92238199999999992
0.04	0.922912
0.02	0.92116999999999993
0	0.921666
