V3_BL_n	V4_BL
1.2	-2.9999999999999997E-05
1.1800000000000002	-2.8E-05
1.1600000000000001	-2.6E-05
1.1400000000000001	-2.8E-05
1.12	-2.9999999999999997E-05
1.1	-2.8E-05
1.08	-2.8E-05
1.06	-2.9999999999999997E-05
1.04	-2.8E-05
1.02	-2.8E-05
1	-2.8E-05
0.98000000000000009	-2.9999999999999997E-05
0.96000000000000008	-2.8E-05
0.94000000000000006	-2.8E-05
0.92	-2.8E-05
0.9	-2.9999999999999997E-05
0.88	-2.8E-05
0.86	-2.9999999999999997E-05
0.84000000000000008	-2.8E-05
0.82000000000000006	-2.6E-05
0.8	-2.6E-05
0.78	-2.8E-05
0.76	-2.9999999999999997E-05
0.74	-2.9999999999999997E-05
0.72000000000000008	-2.8E-05
0.70000000000000007	-2.8E-05
0.68	-2.8E-05
0.66	-2.8E-05
0.64	-2.9999999999999997E-05
0.62	-2.6E-05
0.6	-2.9999999999999997E-05
0.58000000000000007	-2.9999999999999997E-05
0.56	-2.6E-05
0.54	-2.8E-05
0.52	-2.8E-05
0.5	-2.9999999999999997E-05
0.48000000000000004	-2.9999999999999997E-05
0.46	-2.6E-05
0.44	-3.6E-05
0.42000000000000004	-3.2E-05
0.4	-3.4E-05
0.38	-3.6E-05
0.36000000000000004	-1.8E-05
0.34	-4.4E-05
0.32	-3.7999999999999995E-05
0.3	-3.6E-05
0.28	-2.4E-05
0.26	4.4E-05
0.24000000000000002	0.00028199999999999997
0.22	0.0014219999999999999
0.2	0.00933
0.18000000000000002	0.986018
0.16	0.914936
0.14	0.91504999999999992
0.12000000000000001	0.91492
0.1	0.91498399999999991
0.08	0.914952
0.060000000000000005	0.91496199999999994
0.04	0.914924
0.02	0.91476399999999991
0	0.914778
