V4_BL	V3_BL_n
1.2	-8E-06
1.1800000000000002	-8E-06
1.1600000000000001	-2E-06
1.1400000000000001	-6E-06
1.12	-6E-06
1.1	-2E-06
1.08	-4E-06
1.06	0
1.04	-6E-06
1.02	-6E-06
1	-4E-06
0.98000000000000009	-4E-06
0.96000000000000008	-6E-06
0.94000000000000006	-4E-06
0.92	-2E-06
0.9	0
0.88	0
0.86	0
0.84000000000000008	-4E-06
0.82000000000000006	0
0.8	0
0.78	-6E-06
0.76	0
0.74	-6E-06
0.72000000000000008	-6E-06
0.70000000000000007	-8E-06
0.68	-2E-06
0.66	-4E-06
0.64	0
0.62	-2E-06
0.6	-6E-06
0.58000000000000007	-4E-06
0.56	-2E-06
0.54	0
0.52	0
0.5	-8E-06
0.48000000000000004	-3.7999999999999995E-05
0.46	-2.9999999999999997E-05
0.44	-6E-06
0.42000000000000004	-2E-06
0.4	0
0.38	2E-06
0.36000000000000004	4E-06
0.34	6E-06
0.32	3.6E-05
0.3	0.000214
0.28	0.001382
0.26	0.018685999999999998
0.24000000000000002	0.998736
0.22	0.95773199999999992
0.2	0.957912
0.18000000000000002	0.95795199999999991
0.16	0.95787
0.14	0.95785
0.12000000000000001	0.957708
0.1	0.95777
0.08	0.957834
0.060000000000000005	0.95774799999999993
0.04	0.95785199999999993
0.02	0.957764
0	0.95763999999999994
