V4_BL	V3_BL_n
1.2	-4E-06
1.1800000000000002	-4E-06
1.1600000000000001	-4E-06
1.1400000000000001	-4E-06
1.12	-6E-06
1.1	-2E-06
1.08	-4E-06
1.06	-2E-06
1.04	-4E-06
1.02	-2E-06
1	-6E-06
0.98000000000000009	-4E-06
0.96000000000000008	-2E-06
0.94000000000000006	-4E-06
0.92	-4E-06
0.9	-2E-06
0.88	-4E-06
0.86	-4E-06
0.84000000000000008	-2E-06
0.82000000000000006	-4E-06
0.8	-4E-06
0.78	-6E-06
0.76	-4E-06
0.74	-4E-06
0.72000000000000008	-4E-06
0.70000000000000007	-6E-06
0.68	-6E-06
0.66	-6E-06
0.64	-4E-06
0.62	-4E-06
0.6	-2E-06
0.58000000000000007	-8E-06
0.56	-4E-06
0.54	-4E-06
0.52	0
0.5	-2E-06
0.48000000000000004	0
0.46	2E-06
0.44	2E-06
0.42000000000000004	4E-06
0.4	1.2E-05
0.38	3.7999999999999995E-05
0.36000000000000004	0.000178
0.34	0.001178
0.32	0.010225999999999999
0.3	1.063246
0.28	0.93411199999999994
0.26	0.93432799999999994
0.24000000000000002	0.93412
0.22	0.93409599999999993
0.2	0.934074
0.18000000000000002	0.93401
0.16	0.93402999999999992
0.14	0.93421999999999994
0.12000000000000001	0.9340179999999999
0.1	0.93397999999999992
0.08	0.933932
0.060000000000000005	0.933948
0.04	0.93392199999999992
0.02	0.93386399999999992
0	0.933838
