V3_BL_n	V4_BL
1.2	-3.7999999999999995E-05
1.1800000000000002	-3.7999999999999995E-05
1.1600000000000001	-3.7999999999999995E-05
1.1400000000000001	-3.6E-05
1.12	-3.6E-05
1.1	-3.7999999999999995E-05
1.08	-3.6E-05
1.06	-3.6E-05
1.04	-3.7999999999999995E-05
1.02	-3.9999999999999996E-05
1	-3.7999999999999995E-05
0.98000000000000009	-3.7999999999999995E-05
0.96000000000000008	-3.9999999999999996E-05
0.94000000000000006	-3.6E-05
0.92	-3.7999999999999995E-05
0.9	-3.7999999999999995E-05
0.88	-3.7999999999999995E-05
0.86	-3.7999999999999995E-05
0.84000000000000008	-3.7999999999999995E-05
0.82000000000000006	-3.7999999999999995E-05
0.8	-3.7999999999999995E-05
0.78	-3.6E-05
0.76	-3.7999999999999995E-05
0.74	-3.6E-05
0.72000000000000008	-3.7999999999999995E-05
0.70000000000000007	-3.9999999999999996E-05
0.68	-4.2E-05
0.66	-4.9999999999999996E-05
0.64	-3.7999999999999995E-05
0.62	-3.9999999999999996E-05
0.6	-4.4E-05
0.58000000000000007	-4.4E-05
0.56	-4.4E-05
0.54	-4.6E-05
0.52	-5.6E-05
0.5	-5.4E-05
0.48000000000000004	-5.9999999999999995E-05
0.46	-6.5999999999999992E-05
0.44	-7.5999999999999991E-05
0.42000000000000004	-7.5999999999999991E-05
0.4	-7.9999999999999993E-05
0.38	-3.9999999999999996E-05
0.36000000000000004	0.000232
0.34	0.001846
0.32	0.01239
0.3	1.091672
0.28	0.94283
0.26	0.94278999999999991
0.24000000000000002	0.94268599999999991
0.22	0.942638
0.2	0.94246599999999991
0.18000000000000002	0.94232799999999994
0.16	0.942178
0.14	0.94213399999999992
0.12000000000000001	0.941936
0.1	0.941846
0.08	0.9417
0.060000000000000005	0.94158
0.04	0.941438
0.02	0.941314
0	0.94107
