V1_Q_n	V2_Q
0	1.200076
0.01	1.20008
0.02	1.2000739999999999
0.030000000000000002	1.2000739999999999
0.04	1.2000739999999999
0.05	1.20008
0.060000000000000005	1.200076
0.07	1.200078
0.08	1.200076
0.090000000000000011	1.20008
0.1	1.2000739999999999
0.11	1.200078
0.12000000000000001	1.20008
0.13	1.200072
0.14	1.200078
0.15	1.20007
0.16	1.200076
0.17	1.200068
0.18000000000000002	1.20007
0.19	1.2000659999999999
0.2	1.200062
0.21000000000000002	1.200052
0.22	1.2000499999999998
0.23	1.2000359999999999
0.24000000000000002	1.200022
0.25	1.200006
0.26	1.199978
0.27	1.1999499999999999
0.28	1.1999039999999999
0.29000000000000004	1.199844
0.3	1.199762
0.31	1.199656
0.32	1.1995179999999999
0.33	1.1993399999999999
0.34	1.199102
0.35000000000000003	1.198806
0.36000000000000004	1.198418
0.37	1.197922
0.38	1.197298
0.39	1.19651
0.4	1.195504
0.41000000000000003	1.1942679999999999
0.42000000000000004	1.192726
0.43	1.19083
0.44	1.1884759999999999
0.45	1.185562
0.46	1.181952
0.47000000000000003	1.177506
0.48000000000000004	1.171922
0.49000000000000005	1.1649399999999999
0.5	1.155978
0.51	1.144228
0.52	1.128514
0.53	1.105874
0.54	1.070064
0.55	0.96111399999999991
0.56	0.77189
0.57000000000000006	0.62976999999999994
0.58000000000000007	0.571024
0.59000000000000008	0.339012
0.6	0.209228
0.61	0.135712
0.62	0.096982
0.63	0.07291
0.64	0.056186
0.65	0.043983999999999995
0.66	0.034724
0.67	0.027687999999999997
0.68	0.02209
0.69000000000000006	0.017678
0.70000000000000007	0.014122
0.71000000000000008	0.011266
0.72000000000000008	0.00896
0.73	0.00711
0.74	0.0056279999999999993
0.75	0.0044399999999999995
0.76	0.0034839999999999997
0.77	0.002722
0.78	0.002108
0.79	0.001632
0.8	0.00125
0.81	0.000966
0.82000000000000006	0.00074
0.83000000000000007	0.000562
0.84000000000000008	0.000434
0.85000000000000009	0.00033
0.86	0.000254
0.87	0.000194
0.88	0.00015199999999999998
0.89	0.00011999999999999999
0.9	9.8E-05
0.91	7.9999999999999993E-05
0.92	6.5999999999999992E-05
0.93	5.6E-05
0.94000000000000006	4.8E-05
0.95000000000000007	4.6E-05
0.96000000000000008	4.4E-05
0.97000000000000008	4.2E-05
0.98000000000000009	3.9999999999999996E-05
0.9900000000000001	3.9999999999999996E-05
1	3.4E-05
1.01	3.6E-05
1.02	3.6E-05
1.03	3.4E-05
1.04	3.6E-05
1.05	3.6E-05
1.06	3.6E-05
1.07	3.4E-05
1.08	3.6E-05
1.09	3.7999999999999995E-05
1.1	3.9999999999999996E-05
1.11	3.9999999999999996E-05
1.12	3.9999999999999996E-05
1.1300000000000001	3.9999999999999996E-05
1.1400000000000001	3.9999999999999996E-05
1.1500000000000001	3.7999999999999995E-05
1.1600000000000001	3.9999999999999996E-05
1.1700000000000002	3.9999999999999996E-05
1.1800000000000002	3.9999999999999996E-05
1.19	3.9999999999999996E-05
1.2	3.9999999999999996E-05
