V1_Q_n	V2_Q
0	1.200072
0.012	1.20007
0.024	1.200072
0.036000000000000004	1.2000739999999999
0.048	1.200068
0.060000000000000005	1.20007
0.072000000000000008	1.2000739999999999
0.084	1.20007
0.096	1.200068
0.108	1.20007
0.12000000000000001	1.2000659999999999
0.132	1.20007
0.14400000000000002	1.200068
0.156	1.200072
0.168	1.200064
0.18000000000000002	1.200064
0.192	1.2000579999999999
0.20400000000000002	1.200054
0.216	1.200048
0.228	1.20004
0.24000000000000002	1.20003
0.252	1.200008
0.264	1.1999819999999999
0.276	1.1999499999999999
0.28800000000000003	1.199892
0.3	1.1998119999999999
0.312	1.199706
0.324	1.199558
0.336	1.199346
0.34800000000000003	1.199064
0.36000000000000004	1.19867
0.372	1.198138
0.384	1.197416
0.396	1.1964599999999999
0.40800000000000003	1.19519
0.42000000000000004	1.193536
0.432	1.19137
0.444	1.1885759999999999
0.456	1.184946
0.468	1.180258
0.48000000000000004	1.174134
0.49200000000000005	1.166118
0.504	1.155374
0.516	1.140388
0.528	1.118198
0.54	1.080972
0.552	0.90584199999999992
0.56400000000000006	0.84485599999999994
0.57600000000000007	0.61376199999999992
0.58800000000000008	0.558022
0.6	0.528354
0.612	0.50658399999999992
0.624	0.488764
0.636	0.47325
0.648	0.45950599999999997
0.66	0.44668399999999997
0.672	0.434824
0.684	0.42359199999999997
0.69600000000000006	0.41284
0.70800000000000007	0.402564
0.72000000000000008	0.392546
0.732	0.38311999999999996
0.744	0.37379799999999996
0.756	0.364772
0.768	0.356156
0.78	0.347734
0.792	0.33931
0.804	0.33156199999999997
0.81600000000000006	0.323708
0.82800000000000007	0.316222
0.84000000000000008	0.30899
0.85200000000000009	0.301852
0.864	0.294996
0.876	0.28843799999999997
0.888	0.282014
0.9	0.275868
0.912	0.269934
0.924	0.264222
0.936	0.258806
0.94800000000000006	0.25352199999999997
0.96000000000000008	0.248474
0.97200000000000009	0.24364
0.9840000000000001	0.239032
0.996	0.23457799999999998
1.008	0.230342
1.02	0.226268
1.032	0.22236599999999998
1.044	0.218642
1.056	0.21504399999999999
1.068	0.211636
1.08	0.208358
1.092	0.20521399999999998
1.104	0.20219399999999999
1.116	0.19930799999999999
1.1280000000000001	0.19657
1.1400000000000001	0.193906
1.1520000000000001	0.19136599999999998
1.1640000000000002	0.188916
1.1760000000000002	0.186588
1.1880000000000002	0.18433
1.2	0.182192
