V2_Q	V1_Q_n
0	1.2000039999999999
0.01	1.200002
0.02	1.200008
0.030000000000000002	1.2000039999999999
0.04	1.2000039999999999
0.05	1.2000039999999999
0.060000000000000005	1.200006
0.07	1.200008
0.08	1.200006
0.090000000000000011	1.2000039999999999
0.1	1.2000039999999999
0.11	1.2000039999999999
0.12000000000000001	1.2000039999999999
0.13	1.200002
0.14	1.2
0.15	1.2000039999999999
0.16	1.200002
0.17	1.2
0.18000000000000002	1.19999
0.19	1.199984
0.2	1.1999819999999999
0.21000000000000002	1.199968
0.22	1.199954
0.23	1.199932
0.24000000000000002	1.199902
0.25	1.1998659999999999
0.26	1.199818
0.27	1.1997499999999999
0.28	1.19966
0.29000000000000004	1.1995419999999999
0.3	1.199378
0.31	1.1991559999999999
0.32	1.198876
0.33	1.198492
0.34	1.197988
0.35000000000000003	1.197326
0.36000000000000004	1.196488
0.37	1.1953859999999998
0.38	1.193994
0.39	1.192148
0.4	1.1898279999999999
0.41000000000000003	1.186882
0.42000000000000004	1.183152
0.43	1.178366
0.44	1.1722679999999999
0.45	1.1644219999999999
0.46	1.154056
0.47000000000000003	1.1401839999999999
0.48000000000000004	1.119832
0.49000000000000005	1.08874
0.5	0.991556
0.51	0.76898199999999994
0.52	0.619912
0.53	0.496774
0.54	0.318316
0.55	0.18592
0.56	0.114378
0.57000000000000006	0.077912
0.58000000000000007	0.05654
0.59000000000000008	0.042561999999999996
0.6	0.032754
0.61	0.02556
0.62	0.020055999999999997
0.63	0.01585
0.64	0.012551999999999999
0.65	0.009948
0.66	0.007876
0.67	0.006222
0.68	0.004902
0.69000000000000006	0.0038339999999999997
0.70000000000000007	0.0029779999999999997
0.71000000000000008	0.002314
0.72000000000000008	0.001776
0.73	0.001362
0.74	0.001032
0.75	0.000776
0.76	0.00058
0.77	0.000428
0.78	0.000316
0.79	0.000226
0.8	0.00016199999999999998
0.81	0.000118
0.82000000000000006	7.5999999999999991E-05
0.83000000000000007	5.2E-05
0.84000000000000008	3.4E-05
0.85000000000000009	2.2E-05
0.86	8E-06
0.87	2E-06
0.88	-2E-06
0.89	-6E-06
0.9	-9.9999999999999991E-06
0.91	-9.9999999999999991E-06
0.92	-1.4E-05
0.93	-1.2E-05
0.94000000000000006	-1.6E-05
0.95000000000000007	-1.4E-05
0.96000000000000008	-1.2E-05
0.97000000000000008	-1.4E-05
0.98000000000000009	-1.4E-05
0.9900000000000001	-1.4E-05
1	-1.2E-05
1.01	-1.4E-05
1.02	-1.2E-05
1.03	-1.4E-05
1.04	-1.2E-05
1.05	-1.2E-05
1.06	-1.2E-05
1.07	-1.2E-05
1.08	-9.9999999999999991E-06
1.09	-1.4E-05
1.1	-1.2E-05
1.11	-9.9999999999999991E-06
1.12	-1.2E-05
1.1300000000000001	-9.9999999999999991E-06
1.1400000000000001	-8E-06
1.1500000000000001	-9.9999999999999991E-06
1.1600000000000001	-1.2E-05
1.1700000000000002	-9.9999999999999991E-06
1.1800000000000002	-8E-06
1.19	-1.2E-05
1.2	-9.9999999999999991E-06
