V1_Q_n	V2_Q
0	1.20007
0.01	1.2000659999999999
0.02	1.2000659999999999
0.030000000000000002	1.2000659999999999
0.04	1.20007
0.05	1.20007
0.060000000000000005	1.200064
0.07	1.2000659999999999
0.08	1.2000659999999999
0.090000000000000011	1.2000659999999999
0.1	1.200064
0.11	1.2000659999999999
0.12000000000000001	1.200062
0.13	1.200062
0.14	1.200056
0.15	1.200052
0.16	1.200048
0.17	1.200038
0.18000000000000002	1.200034
0.19	1.200022
0.2	1.200008
0.21000000000000002	1.199986
0.22	1.19996
0.23	1.199922
0.24000000000000002	1.199878
0.25	1.199814
0.26	1.199732
0.27	1.1996259999999999
0.28	1.1994799999999999
0.29000000000000004	1.19929
0.3	1.1990619999999999
0.31	1.1987539999999999
0.32	1.19835
0.33	1.197856
0.34	1.1971699999999999
0.35000000000000003	1.196318
0.36000000000000004	1.195228
0.37	1.1939359999999999
0.38	1.192232
0.39	1.190042
0.4	1.1873259999999999
0.41000000000000003	1.183852
0.42000000000000004	1.17935
0.43	1.173968
0.44	1.1668079999999999
0.45	1.157578
0.46	1.145176
0.47000000000000003	1.127666
0.48000000000000004	1.098666
0.49000000000000005	1.054142
0.5	0.845378
0.51	0.68105399999999994
0.52	0.503796
0.53	0.32500999999999997
0.54	0.18844
0.55	0.114716
0.56	0.07797
0.57000000000000006	0.056221999999999994
0.58000000000000007	0.041999999999999996
0.59000000000000008	0.031934
0.6	0.024456
0.61	0.019074
0.62	0.014884
0.63	0.011634
0.64	0.009044
0.65	0.007062
0.66	0.005468
0.67	0.00424
0.68	0.003234
0.69000000000000006	0.002498
0.70000000000000007	0.0019019999999999998
0.71000000000000008	0.001442
0.72000000000000008	0.001098
0.73	0.000832
0.74	0.000628
0.75	0.000472
0.76	0.00035999999999999997
0.77	0.000274
0.78	0.000204
0.79	0.00015199999999999998
0.8	0.000116
0.81	9.2E-05
0.82000000000000006	7.2E-05
0.83000000000000007	5.8E-05
0.84000000000000008	4.9999999999999996E-05
0.85000000000000009	4.2E-05
0.86	3.7999999999999995E-05
0.87	3.6E-05
0.88	3.2E-05
0.89	2.8E-05
0.9	2.8E-05
0.91	2.6E-05
0.92	2.8E-05
0.93	2.9999999999999997E-05
0.94000000000000006	2.9999999999999997E-05
0.95000000000000007	2.9999999999999997E-05
0.96000000000000008	2.9999999999999997E-05
0.97000000000000008	2.9999999999999997E-05
0.98000000000000009	3.2E-05
0.9900000000000001	2.9999999999999997E-05
1	3.2E-05
1.01	3.4E-05
1.02	2.9999999999999997E-05
1.03	3.2E-05
1.04	3.4E-05
1.05	3.4E-05
1.06	3.4E-05
1.07	3.6E-05
1.08	3.7999999999999995E-05
1.09	3.6E-05
1.1	3.6E-05
1.11	3.7999999999999995E-05
1.12	3.6E-05
1.1300000000000001	3.7999999999999995E-05
1.1400000000000001	4.2E-05
1.1500000000000001	3.7999999999999995E-05
1.1600000000000001	3.9999999999999996E-05
1.1700000000000002	3.7999999999999995E-05
1.1800000000000002	3.9999999999999996E-05
1.19	3.7999999999999995E-05
1.2	3.9999999999999996E-05
