V1_Q_n	V2_Q
0	1.2000659999999999
0.012	1.2000659999999999
0.024	1.200064
0.036000000000000004	1.200068
0.048	1.2000659999999999
0.060000000000000005	1.2000659999999999
0.072000000000000008	1.200072
0.084	1.2000659999999999
0.096	1.2000659999999999
0.108	1.20007
0.12000000000000001	1.20007
0.132	1.200068
0.14400000000000002	1.200064
0.156	1.2000659999999999
0.168	1.200064
0.18000000000000002	1.200062
0.192	1.2000659999999999
0.20400000000000002	1.2000579999999999
0.216	1.20006
0.228	1.200052
0.24000000000000002	1.200048
0.252	1.200042
0.264	1.200032
0.276	1.2000119999999999
0.28800000000000003	1.199984
0.3	1.1999499999999999
0.312	1.1999
0.324	1.199828
0.336	1.199724
0.34800000000000003	1.199576
0.36000000000000004	1.19937
0.372	1.1990779999999999
0.384	1.198682
0.396	1.1981
0.40800000000000003	1.1973019999999999
0.42000000000000004	1.1963219999999999
0.432	1.19501
0.444	1.193192
0.456	1.190814
0.468	1.187748
0.48000000000000004	1.183546
0.49200000000000005	1.1782759999999999
0.504	1.1713099999999999
0.516	1.161824
0.528	1.149266
0.54	1.131162
0.552	1.1030739999999999
0.56400000000000006	1.052872
0.57600000000000007	0.946322
0.58800000000000008	0.774906
0.6	0.675258
0.612	0.62924799999999992
0.624	0.59862399999999993
0.636	0.574762
0.648	0.55497
0.66	0.537852
0.672	0.522088
0.684	0.508002
0.69600000000000006	0.494674
0.70800000000000007	0.48236199999999996
0.72000000000000008	0.470624
0.732	0.459574
0.744	0.44912199999999997
0.756	0.438976
0.768	0.429166
0.78	0.419826
0.792	0.410524
0.804	0.40188399999999996
0.81600000000000006	0.393198
0.82800000000000007	0.38483799999999996
0.84000000000000008	0.37640599999999996
0.85200000000000009	0.36863599999999996
0.864	0.360736
0.876	0.353294
0.888	0.34570599999999996
0.9	0.338618
0.912	0.331684
0.924	0.32468199999999997
0.936	0.318154
0.94800000000000006	0.311884
0.96000000000000008	0.305678
0.97200000000000009	0.299786
0.9840000000000001	0.293998
0.996	0.288526
1.008	0.283236
1.02	0.27816199999999996
1.032	0.273254
1.044	0.26855999999999997
1.056	0.264042
1.068	0.2597
1.08	0.25552199999999997
1.092	0.2515
1.104	0.247656
1.116	0.24395799999999998
1.1280000000000001	0.240396
1.1400000000000001	0.23696199999999998
1.1520000000000001	0.233678
1.1640000000000002	0.23049999999999998
1.1760000000000002	0.22746999999999998
1.1880000000000002	0.22453599999999999
1.2	0.22175199999999998
