V1_Q_n	V2_Q
0	1.200076
0.012	1.20008
0.024	1.2000739999999999
0.036000000000000004	1.200076
0.048	1.2000739999999999
0.060000000000000005	1.200076
0.072000000000000008	1.200078
0.084	1.200076
0.096	1.200076
0.108	1.200078
0.12000000000000001	1.200076
0.132	1.200076
0.14400000000000002	1.200072
0.156	1.20007
0.168	1.20007
0.18000000000000002	1.20007
0.192	1.200064
0.20400000000000002	1.200056
0.216	1.200042
0.228	1.200034
0.24000000000000002	1.200008
0.252	1.199988
0.264	1.199952
0.276	1.199898
0.28800000000000003	1.1998259999999998
0.3	1.199728
0.312	1.199584
0.324	1.199396
0.336	1.1991239999999999
0.34800000000000003	1.1987619999999999
0.36000000000000004	1.198264
0.372	1.19759
0.384	1.1966999999999999
0.396	1.1955099999999999
0.40800000000000003	1.193948
0.42000000000000004	1.191894
0.432	1.189184
0.444	1.1856179999999998
0.456	1.18091
0.468	1.17472
0.48000000000000004	1.166432
0.49200000000000005	1.155182
0.504	1.1396439999999999
0.516	1.116708
0.528	1.0796999999999999
0.54	1.0081579999999999
0.552	0.84375
0.56400000000000006	0.64525199999999994
0.57600000000000007	0.564624
0.58800000000000008	0.52236399999999994
0.6	0.493648
0.612	0.47136599999999995
0.624	0.452932
0.636	0.436944
0.648	0.422616
0.66	0.409466
0.672	0.397254
0.684	0.385702
0.69600000000000006	0.37474999999999997
0.70800000000000007	0.36424599999999996
0.72000000000000008	0.354188
0.732	0.34449799999999997
0.744	0.33510399999999996
0.756	0.326052
0.768	0.31725
0.78	0.308738
0.792	0.30048199999999997
0.804	0.292498
0.81600000000000006	0.28382399999999997
0.82800000000000007	0.27571599999999996
0.84000000000000008	0.26856199999999997
0.85200000000000009	0.26165
0.864	0.255024
0.876	0.248668
0.888	0.24259399999999998
0.9	0.236732
0.912	0.23113199999999998
0.924	0.225798
0.936	0.220724
0.94800000000000006	0.215858
0.96000000000000008	0.21120799999999998
0.97200000000000009	0.206816
0.9840000000000001	0.202564
0.996	0.19855
1.008	0.194716
1.02	0.191122
1.032	0.18763
1.044	0.18437599999999998
1.056	0.181226
1.068	0.17821599999999999
1.08	0.175386
1.092	0.172616
1.104	0.170058
1.116	0.167592
1.1280000000000001	0.165234
1.1400000000000001	0.162998
1.1520000000000001	0.16085
1.1640000000000002	0.158796
1.1760000000000002	0.156804
1.1880000000000002	0.154916
1.2	0.15312199999999998
