V1_Q_n	V2_Q
0	1.200064
0.01	1.20006
0.02	1.200062
0.030000000000000002	1.200062
0.04	1.2000579999999999
0.05	1.20006
0.060000000000000005	1.200062
0.07	1.200062
0.08	1.200064
0.090000000000000011	1.200064
0.1	1.20006
0.11	1.20006
0.12000000000000001	1.20006
0.13	1.200062
0.14	1.200064
0.15	1.20006
0.16	1.200062
0.17	1.200064
0.18000000000000002	1.20006
0.19	1.20006
0.2	1.20006
0.21000000000000002	1.2000579999999999
0.22	1.200054
0.23	1.200048
0.24000000000000002	1.20004
0.25	1.200034
0.26	1.200022
0.27	1.20001
0.28	1.199984
0.29000000000000004	1.199962
0.3	1.199924
0.31	1.1998739999999999
0.32	1.199808
0.33	1.19972
0.34	1.1996
0.35000000000000003	1.199444
0.36000000000000004	1.1992399999999999
0.37	1.198976
0.38	1.1986299999999999
0.39	1.198186
0.4	1.197602
0.41000000000000003	1.196858
0.42000000000000004	1.1959199999999999
0.43	1.19471
0.44	1.193182
0.45	1.191266
0.46	1.1888539999999999
0.47000000000000003	1.1858499999999999
0.48000000000000004	1.182122
0.49000000000000005	1.1773879999999999
0.5	1.17147
0.51	1.163958
0.52	1.154294
0.53	1.1414339999999998
0.54	1.124042
0.55	1.098462
0.56	1.05522
0.57000000000000006	0.928902
0.58000000000000007	0.789144
0.59000000000000008	0.65751399999999993
0.6	0.527162
0.61	0.3835
0.62	0.256654
0.63	0.16465
0.64	0.109896
0.65	0.078052
0.66	0.057783999999999995
0.67	0.044092
0.68	0.03422
0.69000000000000006	0.026836
0.70000000000000007	0.021174
0.71000000000000008	0.016753999999999998
0.72000000000000008	0.0133
0.73	0.010502
0.74	0.0083039999999999989
0.75	0.006528
0.76	0.005104
0.77	0.0039819999999999994
0.78	0.0030759999999999997
0.79	0.0023699999999999997
0.8	0.001816
0.81	0.001388
0.82000000000000006	0.001054
0.83000000000000007	0.000798
0.84000000000000008	0.00060399999999999994
0.85000000000000009	0.00045599999999999997
0.86	0.00034199999999999996
0.87	0.000256
0.88	0.00019999999999999998
0.89	0.000148
0.9	0.000118
0.91	9.2E-05
0.92	7.2E-05
0.93	5.9999999999999995E-05
0.94000000000000006	4.9999999999999996E-05
0.95000000000000007	4.6E-05
0.96000000000000008	4.2E-05
0.97000000000000008	3.9999999999999996E-05
0.98000000000000009	3.9999999999999996E-05
0.9900000000000001	3.4E-05
1	3.4E-05
1.01	3.4E-05
1.02	3.2E-05
1.03	2.9999999999999997E-05
1.04	3.4E-05
1.05	3.4E-05
1.06	3.4E-05
1.07	3.2E-05
1.08	3.2E-05
1.09	2.9999999999999997E-05
1.1	2.9999999999999997E-05
1.11	3.6E-05
1.12	3.4E-05
1.1300000000000001	3.4E-05
1.1400000000000001	3.6E-05
1.1500000000000001	3.6E-05
1.1600000000000001	3.6E-05
1.1700000000000002	3.6E-05
1.1800000000000002	3.7999999999999995E-05
1.19	3.6E-05
1.2	3.6E-05
