V2_Q	V1_Q_n
0	1.200016
0.01	1.2000199999999999
0.02	1.200016
0.030000000000000002	1.200016
0.04	1.200018
0.05	1.200014
0.060000000000000005	1.2000119999999999
0.07	1.200014
0.08	1.200014
0.090000000000000011	1.200014
0.1	1.2000199999999999
0.11	1.200018
0.12000000000000001	1.200018
0.13	1.200018
0.14	1.2000199999999999
0.15	1.200018
0.16	1.200018
0.17	1.2000199999999999
0.18000000000000002	1.200014
0.19	1.20001
0.2	1.200008
0.21000000000000002	1.200002
0.22	1.199994
0.23	1.199984
0.24000000000000002	1.199976
0.25	1.199954
0.26	1.199936
0.27	1.19991
0.28	1.19987
0.29000000000000004	1.199822
0.3	1.199748
0.31	1.199656
0.32	1.1995259999999999
0.33	1.199366
0.34	1.199146
0.35000000000000003	1.198852
0.36000000000000004	1.1984759999999999
0.37	1.197984
0.38	1.197344
0.39	1.19652
0.4	1.1954719999999999
0.41000000000000003	1.194142
0.42000000000000004	1.1924679999999999
0.43	1.1903359999999998
0.44	1.187668
0.45	1.1842899999999998
0.46	1.180024
0.47000000000000003	1.174618
0.48000000000000004	1.167562
0.49000000000000005	1.158634
0.5	1.14642
0.51	1.128924
0.52	1.10116
0.53	1.049564
0.54	0.80753
0.55	0.625764
0.56	0.46559599999999995
0.57000000000000006	0.25185399999999997
0.58000000000000007	0.13991599999999999
0.59000000000000008	0.093197999999999989
0.6	0.06736
0.61	0.05064
0.62	0.038814
0.63	0.030048
0.64	0.023389999999999998
0.65	0.01829
0.66	0.014312
0.67	0.011158
0.68	0.008668
0.69000000000000006	0.006724
0.70000000000000007	0.005196
0.71000000000000008	0.004096
0.72000000000000008	0.003132
0.73	0.002398
0.74	0.00181
0.75	0.0013599999999999999
0.76	0.001016
0.77	0.00075
0.78	0.000552
0.79	0.000404
0.8	0.000292
0.81	0.00020999999999999998
0.82000000000000006	0.000148
0.83000000000000007	0.000102
0.84000000000000008	6.8E-05
0.85000000000000009	4.4E-05
0.86	2.8E-05
0.87	1.6E-05
0.88	4E-06
0.89	-2E-06
0.9	-4E-06
0.91	-9.9999999999999991E-06
0.92	-9.9999999999999991E-06
0.93	-1.2E-05
0.94000000000000006	-1.6E-05
0.95000000000000007	-1.6E-05
0.96000000000000008	-1.4E-05
0.97000000000000008	-1.6E-05
0.98000000000000009	-1.4E-05
0.9900000000000001	-1.6E-05
1	-9.9999999999999991E-06
1.01	-1.4E-05
1.02	-1.4E-05
1.03	-1.4E-05
1.04	-1.4E-05
1.05	-1.6E-05
1.06	-9.9999999999999991E-06
1.07	-1.4E-05
1.08	-1.2E-05
1.09	-1.2E-05
1.1	-9.9999999999999991E-06
1.11	-9.9999999999999991E-06
1.12	-1.4E-05
1.1300000000000001	-1.2E-05
1.1400000000000001	-1.2E-05
1.1500000000000001	-1.2E-05
1.1600000000000001	-1.6E-05
1.1700000000000002	-9.9999999999999991E-06
1.1800000000000002	-1.2E-05
1.19	-8E-06
1.2	-9.9999999999999991E-06
