V2_Q	V1_Q_n
0	1.200014
0.012	1.200006
0.024	1.20001
0.036000000000000004	1.20001
0.048	1.200008
0.060000000000000005	1.200006
0.072000000000000008	1.20001
0.084	1.20001
0.096	1.200006
0.108	1.200008
0.12000000000000001	1.20001
0.132	1.200002
0.14400000000000002	1.2
0.156	1.2000039999999999
0.168	1.2
0.18000000000000002	1.2
0.192	1.2
0.20400000000000002	1.199986
0.216	1.199978
0.228	1.19997
0.24000000000000002	1.199948
0.252	1.199922
0.264	1.199894
0.276	1.199844
0.28800000000000003	1.19977
0.3	1.199674
0.312	1.19954
0.324	1.19935
0.336	1.199102
0.34800000000000003	1.198758
0.36000000000000004	1.1983
0.372	1.19766
0.384	1.196804
0.396	1.195648
0.40800000000000003	1.194106
0.42000000000000004	1.192062
0.432	1.189378
0.444	1.18586
0.456	1.1812399999999999
0.468	1.1751479999999999
0.48000000000000004	1.166974
0.49200000000000005	1.155988
0.504	1.140646
0.516	1.117724
0.528	1.078326
0.54	0.90679
0.552	0.832522
0.56400000000000006	0.64662
0.57600000000000007	0.60683599999999993
0.58800000000000008	0.581082
0.6	0.560526
0.612	0.542874
0.624	0.527056
0.636	0.512518
0.648	0.498874
0.66	0.485884
0.672	0.473418
0.684	0.461348
0.69600000000000006	0.44961599999999996
0.70800000000000007	0.43812799999999996
0.72000000000000008	0.426886
0.732	0.415964
0.744	0.40549599999999997
0.756	0.394854
0.768	0.384416
0.78	0.37416
0.792	0.364006
0.804	0.354002
0.81600000000000006	0.3442
0.82800000000000007	0.33460799999999996
0.84000000000000008	0.325204
0.85200000000000009	0.316034
0.864	0.307108
0.876	0.29844
0.888	0.29005
0.9	0.282
0.912	0.274236
0.924	0.266806
0.936	0.259698
0.94800000000000006	0.252902
0.96000000000000008	0.246478
0.97200000000000009	0.239998
0.9840000000000001	0.23313799999999998
0.996	0.22763999999999998
1.008	0.222406
1.02	0.217446
1.032	0.21275
1.044	0.20829599999999998
1.056	0.204062
1.068	0.20002199999999998
1.08	0.196218
1.092	0.19261799999999998
1.104	0.18919999999999998
1.116	0.18595399999999998
1.1280000000000001	0.182638
1.1400000000000001	0.17954399999999998
1.1520000000000001	0.176756
1.1640000000000002	0.17413599999999999
1.1760000000000002	0.171612
1.1880000000000002	0.16918999999999998
1.2	0.16685999999999998
