V2_Q	V1_Q_n
0	1.20004
0.01	1.200046
0.02	1.200048
0.030000000000000002	1.20004
0.04	1.200042
0.05	1.200046
0.060000000000000005	1.200046
0.07	1.2000439999999999
0.08	1.2000439999999999
0.090000000000000011	1.200046
0.1	1.200048
0.11	1.200048
0.12000000000000001	1.2000499999999998
0.13	1.2000439999999999
0.14	1.200046
0.15	1.200054
0.16	1.2000499999999998
0.17	1.200052
0.18000000000000002	1.200052
0.19	1.2000499999999998
0.2	1.200046
0.21000000000000002	1.200046
0.22	1.200032
0.23	1.2000279999999999
0.24000000000000002	1.200026
0.25	1.20001
0.26	1.199988
0.27	1.199968
0.28	1.19994
0.29000000000000004	1.1998959999999999
0.3	1.1998339999999999
0.31	1.199752
0.32	1.1996499999999999
0.33	1.199498
0.34	1.199308
0.35000000000000003	1.199056
0.36000000000000004	1.1987219999999998
0.37	1.198286
0.38	1.1977179999999998
0.39	1.196988
0.4	1.196038
0.41000000000000003	1.194858
0.42000000000000004	1.193358
0.43	1.191406
0.44	1.1889319999999999
0.45	1.185864
0.46	1.1819899999999999
0.47000000000000003	1.177152
0.48000000000000004	1.171012
0.49000000000000005	1.16329
0.5	1.153356
0.51	1.1399679999999999
0.52	1.12143
0.53	1.0933059999999999
0.54	1.017386
0.55	0.830286
0.56	0.64989
0.57000000000000006	0.601824
0.58000000000000007	0.46165599999999996
0.59000000000000008	0.25831
0.6	0.15659199999999998
0.61	0.10230199999999999
0.62	0.072958
0.63	0.054734
0.64	0.04222
0.65	0.033114
0.66	0.026248
0.67	0.020904
0.68	0.016696
0.69000000000000006	0.013316
0.70000000000000007	0.01061
0.71000000000000008	0.008454
0.72000000000000008	0.006696
0.73	0.00528
0.74	0.004138
0.75	0.0032259999999999997
0.76	0.002496
0.77	0.0019219999999999999
0.78	0.001462
0.79	0.001104
0.8	0.00082
0.81	0.00060799999999999993
0.82000000000000006	0.00044199999999999996
0.83000000000000007	0.000316
0.84000000000000008	0.000224
0.85000000000000009	0.00015199999999999998
0.86	9.8E-05
0.87	5.6E-05
0.88	2.9999999999999997E-05
0.89	8E-06
0.9	-8E-06
0.91	-1.8E-05
0.92	-2.2E-05
0.93	-2.8E-05
0.94000000000000006	-3.2E-05
0.95000000000000007	-3.2E-05
0.96000000000000008	-3.7999999999999995E-05
0.97000000000000008	-3.7999999999999995E-05
0.98000000000000009	-3.7999999999999995E-05
0.9900000000000001	-3.7999999999999995E-05
1	-3.7999999999999995E-05
1.01	-3.6E-05
1.02	-3.4E-05
1.03	-3.2E-05
1.04	-3.6E-05
1.05	-3.4E-05
1.06	-3.2E-05
1.07	-3.2E-05
1.08	-3.2E-05
1.09	-2.8E-05
1.1	-3.2E-05
1.11	-2.8E-05
1.12	-2.6E-05
1.1300000000000001	-2.6E-05
1.1400000000000001	-2.6E-05
1.1500000000000001	-2.6E-05
1.1600000000000001	-2.4E-05
1.1700000000000002	-2.6E-05
1.1800000000000002	-2.6E-05
1.19	-2.2E-05
1.2	-2.4E-05
