V4_BL	V3_BL_n
1.2	0
1.1800000000000002	4E-06
1.1600000000000001	4E-06
1.1400000000000001	2E-06
1.12	8E-06
1.1	6E-06
1.08	6E-06
1.06	2E-06
1.04	-2E-06
1.02	2E-06
1	2E-06
0.98000000000000009	-2E-06
0.96000000000000008	2E-06
0.94000000000000006	2E-06
0.92	0
0.9	0
0.88	2E-06
0.86	-2E-06
0.84000000000000008	0
0.82000000000000006	4E-06
0.8	2E-06
0.78	-2E-06
0.76	0
0.74	0
0.72000000000000008	2E-06
0.70000000000000007	-2E-06
0.68	2E-06
0.66	0
0.64	-6E-06
0.62	-4E-06
0.6	-2E-06
0.58000000000000007	-6E-06
0.56	-4E-06
0.54	-4E-06
0.52	-6E-06
0.5	-6E-06
0.48000000000000004	-6E-06
0.46	-6E-06
0.44	-6E-06
0.42000000000000004	-6E-06
0.4	0
0.38	4E-06
0.36000000000000004	4.2E-05
0.34	0.000352
0.32	0.0026899999999999997
0.3	1.061342
0.28	0.910546
0.26	0.910562
0.24000000000000002	0.91052
0.22	0.91060999999999992
0.2	0.91059
0.18000000000000002	0.910584
0.16	0.91063399999999994
0.14	0.910612
0.12000000000000001	0.91060999999999992
0.1	0.91059
0.08	0.91058
0.060000000000000005	0.910508
0.04	0.91052199999999994
0.02	0.910534
0	0.91040199999999993
