V3_BL_n	V4_BL
1.2	-1.2E-05
1.1800000000000002	-9.9999999999999991E-06
1.1600000000000001	-1.2E-05
1.1400000000000001	-9.9999999999999991E-06
1.12	-8E-06
1.1	-9.9999999999999991E-06
1.08	-1.2E-05
1.06	-1.2E-05
1.04	-9.9999999999999991E-06
1.02	-8E-06
1	-6E-06
0.98000000000000009	-8E-06
0.96000000000000008	-8E-06
0.94000000000000006	-9.9999999999999991E-06
0.92	-6E-06
0.9	-8E-06
0.88	-9.9999999999999991E-06
0.86	-8E-06
0.84000000000000008	-8E-06
0.82000000000000006	-8E-06
0.8	-9.9999999999999991E-06
0.78	-1.2E-05
0.76	-1.2E-05
0.74	-9.9999999999999991E-06
0.72000000000000008	-9.9999999999999991E-06
0.70000000000000007	-1.2E-05
0.68	-1.2E-05
0.66	-9.9999999999999991E-06
0.64	-1.2E-05
0.62	-1.2E-05
0.6	-1.2E-05
0.58000000000000007	-1.2E-05
0.56	-1.2E-05
0.54	-1.2E-05
0.52	-1.2E-05
0.5	-1.4E-05
0.48000000000000004	-1.6E-05
0.46	-1.2E-05
0.44	-1.4E-05
0.42000000000000004	-1.8E-05
0.4	-1.8E-05
0.38	-1.6E-05
0.36000000000000004	-1.6E-05
0.34	-1.2E-05
0.32	-8E-06
0.3	2.8E-05
0.28	0.000244
0.26	0.0018499999999999999
0.24000000000000002	1.098032
0.22	0.965874
0.2	0.96568999999999994
0.18000000000000002	0.96550799999999992
0.16	0.96539
0.14	0.96542
0.12000000000000001	0.96549599999999991
0.1	0.96544999999999992
0.08	0.96549999999999991
0.060000000000000005	0.965598
0.04	0.965572
0.02	0.9657119999999999
0	0.96557799999999994
