V3_BL_n	V4_BL
1.2	-2.6E-05
1.1800000000000002	-2.6E-05
1.1600000000000001	-2.6E-05
1.1400000000000001	-2.6E-05
1.12	-2.4E-05
1.1	-2.2E-05
1.08	-2.4E-05
1.06	-2.2E-05
1.04	-2.2E-05
1.02	-2.2E-05
1	-2.6E-05
0.98000000000000009	-2.2E-05
0.96000000000000008	-2.4E-05
0.94000000000000006	-2.2E-05
0.92	-2.4E-05
0.9	-2.2E-05
0.88	-1.9999999999999998E-05
0.86	-2.2E-05
0.84000000000000008	-2.2E-05
0.82000000000000006	-2.4E-05
0.8	-2.2E-05
0.78	-2.2E-05
0.76	-2.2E-05
0.74	-2.2E-05
0.72000000000000008	-1.9999999999999998E-05
0.70000000000000007	-2.2E-05
0.68	-2.2E-05
0.66	-2.6E-05
0.64	-2.2E-05
0.62	-2.2E-05
0.6	-2.4E-05
0.58000000000000007	-1.9999999999999998E-05
0.56	-2.4E-05
0.54	-2.6E-05
0.52	-2.4E-05
0.5	-1.8E-05
0.48000000000000004	-2.4E-05
0.46	-2.8E-05
0.44	-2.8E-05
0.42000000000000004	-2.9999999999999997E-05
0.4	-3.4E-05
0.38	-3.7999999999999995E-05
0.36000000000000004	-3.7999999999999995E-05
0.34	-3.9999999999999996E-05
0.32	-4.4E-05
0.3	-4.4E-05
0.28	-1.2E-05
0.26	0.000334
0.24000000000000002	0.005408
0.22	1.123338
0.2	0.930874
0.18000000000000002	0.93077599999999994
0.16	0.93076799999999993
0.14	0.93075599999999992
0.12000000000000001	0.93064399999999992
0.1	0.93065199999999992
0.08	0.930622
0.060000000000000005	0.93061399999999994
0.04	0.930518
0.02	0.930414
0	0.930396
