V4_BL	V3_BL_n
1.2	0
1.1800000000000002	0
1.1600000000000001	0
1.1400000000000001	0
1.12	-2E-06
1.1	0
1.08	0
1.06	-2E-06
1.04	-2E-06
1.02	0
1	-4E-06
0.98000000000000009	0
0.96000000000000008	0
0.94000000000000006	-2E-06
0.92	0
0.9	-2E-06
0.88	-4E-06
0.86	-2E-06
0.84000000000000008	0
0.82000000000000006	0
0.8	4E-06
0.78	2E-06
0.76	2E-06
0.74	4E-06
0.72000000000000008	0
0.70000000000000007	4E-06
0.68	6E-06
0.66	0
0.64	2E-06
0.62	2E-06
0.6	0
0.58000000000000007	2E-06
0.56	0
0.54	0
0.52	2E-06
0.5	2E-06
0.48000000000000004	2E-06
0.46	0
0.44	-2E-06
0.42000000000000004	0
0.4	6E-06
0.38	2.8E-05
0.36000000000000004	0.000266
0.34	0.003306
0.32	0.98803
0.3	0.90524799999999994
0.28	0.90523599999999993
0.26	0.905242
0.24000000000000002	0.905208
0.22	0.90521599999999991
0.2	0.90516599999999992
0.18000000000000002	0.905204
0.16	0.905168
0.14	0.90521
0.12000000000000001	0.90519399999999994
0.1	0.90522799999999992
0.08	0.905156
0.060000000000000005	0.90522799999999992
0.04	0.905168
0.02	0.90517799999999993
0	0.905156
