V4_BL	V3_BL_n
1.2	5.2E-05
1.1800000000000002	4.4E-05
1.1600000000000001	1.4E-05
1.1400000000000001	6.5999999999999992E-05
1.12	0.000108
1.1	0.000206
1.08	6.4E-05
1.06	8E-06
1.04	4.4E-05
1.02	2.6E-05
1	2.2E-05
0.98000000000000009	7.9999999999999993E-05
0.96000000000000008	5.2E-05
0.94000000000000006	2.4E-05
0.92	2.6E-05
0.9	3.2E-05
0.88	7.5999999999999991E-05
0.86	6.2E-05
0.84000000000000008	3.6E-05
0.82000000000000006	1.2E-05
0.8	3.6E-05
0.78	0
0.76	-4E-06
0.74	3.6E-05
0.72000000000000008	0.000134
0.70000000000000007	7.4E-05
0.68	7.2E-05
0.66	-3.2E-05
0.64	7.9999999999999993E-05
0.62	6.2E-05
0.6	2.9999999999999997E-05
0.58000000000000007	9.2E-05
0.56	6.5999999999999992E-05
0.54	9.2E-05
0.52	9.2E-05
0.5	0.000296
0.48000000000000004	0.00018199999999999998
0.46	0.000314
0.44	8.599999999999999E-05
0.42000000000000004	2.9999999999999997E-05
0.4	4.8E-05
0.38	3.4E-05
0.36000000000000004	0.00013
0.34	0.001284
0.32	1.15392
0.3	0.94441
0.28	0.94394
0.26	0.94379399999999991
0.24000000000000002	0.94365999999999994
0.22	0.94391399999999992
0.2	0.943994
0.18000000000000002	0.9438
0.16	0.94356999999999991
0.14	0.943596
0.12000000000000001	0.94358999999999993
0.1	0.943596
0.08	0.943576
0.060000000000000005	0.94391399999999992
0.04	0.944322
0.02	0.943944
0	0.944472
