V3_BL_n	V4_BL
1.2	-8E-06
1.1800000000000002	-8E-06
1.1600000000000001	-9.9999999999999991E-06
1.1400000000000001	-4E-06
1.12	-2E-06
1.1	-6E-06
1.08	-8E-06
1.06	-6E-06
1.04	-4E-06
1.02	-6E-06
1	-6E-06
0.98000000000000009	-6E-06
0.96000000000000008	-6E-06
0.94000000000000006	-6E-06
0.92	-6E-06
0.9	-8E-06
0.88	-8E-06
0.86	-4E-06
0.84000000000000008	-2E-06
0.82000000000000006	-6E-06
0.8	-6E-06
0.78	-6E-06
0.76	-4E-06
0.74	-2E-06
0.72000000000000008	-6E-06
0.70000000000000007	-6E-06
0.68	-4E-06
0.66	-6E-06
0.64	-2E-06
0.62	-6E-06
0.6	-6E-06
0.58000000000000007	-6E-06
0.56	-6E-06
0.54	-6E-06
0.52	-6E-06
0.5	-4E-06
0.48000000000000004	-6E-06
0.46	-4E-06
0.44	-6E-06
0.42000000000000004	-6E-06
0.4	-6E-06
0.38	-8E-06
0.36000000000000004	-8E-06
0.34	-9.9999999999999991E-06
0.32	-9.9999999999999991E-06
0.3	-6E-06
0.28	-4E-06
0.26	2.8E-05
0.24000000000000002	0.00020999999999999998
0.22	0.001452
0.2	1.023334
0.18000000000000002	0.922666
0.16	0.922376
0.14	0.92244799999999993
0.12000000000000001	0.9225
0.1	0.922368
0.08	0.92253599999999991
0.060000000000000005	0.922248
0.04	0.92238199999999992
0.02	0.922318
0	0.9221959999999999
