V4_BL	V3_BL_n
1.2	-6E-06
1.1800000000000002	-4E-06
1.1600000000000001	-2E-06
1.1400000000000001	-2E-06
1.12	-2E-06
1.1	-6E-06
1.08	-2E-06
1.06	0
1.04	-2E-06
1.02	-6E-06
1	0
0.98000000000000009	0
0.96000000000000008	-4E-06
0.94000000000000006	-4E-06
0.92	-4E-06
0.9	-2E-06
0.88	-4E-06
0.86	0
0.84000000000000008	-4E-06
0.82000000000000006	-4E-06
0.8	-4E-06
0.78	-4E-06
0.76	-4E-06
0.74	-4E-06
0.72000000000000008	-4E-06
0.70000000000000007	-4E-06
0.68	-4E-06
0.66	-4E-06
0.64	-2E-06
0.62	-6E-06
0.6	-2E-06
0.58000000000000007	-4E-06
0.56	-4E-06
0.54	-4E-06
0.52	-2E-06
0.5	-6E-06
0.48000000000000004	-4E-06
0.46	-2E-06
0.44	-4E-06
0.42000000000000004	-4E-06
0.4	-6E-06
0.38	2E-06
0.36000000000000004	4.6E-05
0.34	0.00041799999999999997
0.32	0.0036179999999999997
0.3	0.93641999999999992
0.28	0.884138
0.26	0.884188
0.24000000000000002	0.88415599999999994
0.22	0.884324
0.2	0.88421399999999994
0.18000000000000002	0.88413599999999992
0.16	0.88425999999999993
0.14	0.884336
0.12000000000000001	0.884486
0.1	0.88419399999999992
0.08	0.884258
0.060000000000000005	0.884188
0.04	0.88406599999999991
0.02	0.88408
0	0.884088
