V3_BL_n	V4_BL
1.2	-1.4E-05
1.1800000000000002	-1.2E-05
1.1600000000000001	-1.6E-05
1.1400000000000001	-1.4E-05
1.12	-1.2E-05
1.1	-1.6E-05
1.08	-1.4E-05
1.06	-1.6E-05
1.04	-1.4E-05
1.02	-1.6E-05
1	-1.2E-05
0.98000000000000009	-9.9999999999999991E-06
0.96000000000000008	-1.2E-05
0.94000000000000006	-9.9999999999999991E-06
0.92	-1.2E-05
0.9	-9.9999999999999991E-06
0.88	-1.2E-05
0.86	-1.4E-05
0.84000000000000008	-1.2E-05
0.82000000000000006	-1.2E-05
0.8	-1.2E-05
0.78	-9.9999999999999991E-06
0.76	-8E-06
0.74	-9.9999999999999991E-06
0.72000000000000008	-9.9999999999999991E-06
0.70000000000000007	-1.4E-05
0.68	-9.9999999999999991E-06
0.66	-1.2E-05
0.64	-1.4E-05
0.62	-1.2E-05
0.6	-1.2E-05
0.58000000000000007	-1.2E-05
0.56	-1.2E-05
0.54	-8E-06
0.52	-1.2E-05
0.5	-9.9999999999999991E-06
0.48000000000000004	-1.4E-05
0.46	-9.9999999999999991E-06
0.44	-1.2E-05
0.42000000000000004	-1.2E-05
0.4	-1.6E-05
0.38	-1.4E-05
0.36000000000000004	-1.2E-05
0.34	-1.2E-05
0.32	-6E-06
0.3	3.9999999999999996E-05
0.28	0.000496
0.26	0.005658
0.24000000000000002	1.049718
0.22	0.91478399999999993
0.2	0.914688
0.18000000000000002	0.914644
0.16	0.914804
0.14	0.91481799999999991
0.12000000000000001	0.91490799999999994
0.1	0.915292
0.08	0.916866
0.060000000000000005	0.916852
0.04	0.917082
0.02	0.917152
0	0.915566
