V2_Q	V1_Q_n
0	1.200014
0.01	1.20001
0.02	1.20001
0.030000000000000002	1.200014
0.04	1.2000119999999999
0.05	1.20001
0.060000000000000005	1.20001
0.07	1.200008
0.08	1.200006
0.090000000000000011	1.20001
0.1	1.20001
0.11	1.2
0.12000000000000001	1.200006
0.13	1.2
0.14	1.199994
0.15	1.199992
0.16	1.199986
0.17	1.19998
0.18000000000000002	1.199972
0.19	1.199954
0.2	1.19993
0.21000000000000002	1.1999039999999999
0.22	1.19987
0.23	1.1998259999999998
0.24000000000000002	1.1997579999999999
0.25	1.199676
0.26	1.199558
0.27	1.199406
0.28	1.199212
0.29000000000000004	1.1989459999999999
0.3	1.198598
0.31	1.198158
0.32	1.197606
0.33	1.1968839999999998
0.34	1.195968
0.35000000000000003	1.194832
0.36000000000000004	1.1934
0.37	1.191608
0.38	1.189382
0.39	1.186636
0.4	1.183226
0.41000000000000003	1.179166
0.42000000000000004	1.174096
0.43	1.167816
0.44	1.1600279999999998
0.45	1.150258
0.46	1.138124
0.47000000000000003	1.121848
0.48000000000000004	1.0998379999999999
0.49000000000000005	1.0670119999999999
0.5	0.999234
0.51	0.81368
0.52	0.6675
0.53	0.594092
0.54	0.40051
0.55	0.24905999999999998
0.56	0.154938
0.57000000000000006	0.10918
0.58000000000000007	0.083116
0.59000000000000008	0.0659
0.6	0.053242
0.61	0.043533999999999996
0.62	0.036019999999999996
0.63	0.030001999999999997
0.64	0.025085999999999997
0.65	0.020956
0.66	0.017536
0.67	0.014681999999999999
0.68	0.012263999999999999
0.69000000000000006	0.010222
0.70000000000000007	0.00849
0.71000000000000008	0.00701
0.72000000000000008	0.005784
0.73	0.0047399999999999994
0.74	0.003882
0.75	0.0031579999999999998
0.76	0.002552
0.77	0.002052
0.78	0.001638
0.79	0.0013
0.8	0.001024
0.81	0.000806
0.82000000000000006	0.000624
0.83000000000000007	0.000486
0.84000000000000008	0.00037
0.85000000000000009	0.00028199999999999997
0.86	0.000216
0.87	0.00015999999999999999
0.88	0.00011999999999999999
0.89	8.599999999999999E-05
0.9	6.2E-05
0.91	4.4E-05
0.92	2.9999999999999997E-05
0.93	2.2E-05
0.94000000000000006	9.9999999999999991E-06
0.95000000000000007	6E-06
0.96000000000000008	0
0.97000000000000008	0
0.98000000000000009	-4E-06
0.9900000000000001	-4E-06
1	-6E-06
1.01	-8E-06
1.02	-6E-06
1.03	-6E-06
1.04	-9.9999999999999991E-06
1.05	-8E-06
1.06	-2E-06
1.07	-9.9999999999999991E-06
1.08	-6E-06
1.09	-6E-06
1.1	-8E-06
1.11	-6E-06
1.12	-9.9999999999999991E-06
1.1300000000000001	-4E-06
1.1400000000000001	-8E-06
1.1500000000000001	-6E-06
1.1600000000000001	-4E-06
1.1700000000000002	-6E-06
1.1800000000000002	-6E-06
1.19	-6E-06
1.2	-8E-06
