V4_BL	V3_BL_n
1.2	6E-06
1.1800000000000002	8E-06
1.1600000000000001	1.2E-05
1.1400000000000001	1.2E-05
1.12	8E-06
1.1	9.9999999999999991E-06
1.08	8E-06
1.06	9.9999999999999991E-06
1.04	8E-06
1.02	9.9999999999999991E-06
1	9.9999999999999991E-06
0.98000000000000009	1.2E-05
0.96000000000000008	9.9999999999999991E-06
0.94000000000000006	9.9999999999999991E-06
0.92	8E-06
0.9	8E-06
0.88	1.2E-05
0.86	1.2E-05
0.84000000000000008	8E-06
0.82000000000000006	9.9999999999999991E-06
0.8	1.8E-05
0.78	1.2E-05
0.76	1.6E-05
0.74	1.2E-05
0.72000000000000008	1.8E-05
0.70000000000000007	9.9999999999999991E-06
0.68	8E-06
0.66	8E-06
0.64	8E-06
0.62	6E-06
0.6	9.9999999999999991E-06
0.58000000000000007	8E-06
0.56	6E-06
0.54	8E-06
0.52	6E-06
0.5	6E-06
0.48000000000000004	8E-06
0.46	8E-06
0.44	1.4E-05
0.42000000000000004	1.2E-05
0.4	1.2E-05
0.38	1.4E-05
0.36000000000000004	1.4E-05
0.34	1.4E-05
0.32	1.6E-05
0.3	1.9999999999999998E-05
0.28	3.4E-05
0.26	8.4E-05
0.24000000000000002	0.000278
0.22	0.001222
0.2	0.006826
0.18000000000000002	0.96378
0.16	0.946216
0.14	0.9462299999999999
0.12000000000000001	0.946228
0.1	0.946206
0.08	0.94615799999999994
0.060000000000000005	0.94612199999999991
0.04	0.94608399999999992
0.02	0.9461179999999999
0	0.94607999999999992
