V3_BL_n	V4_BL
1.2	-1.6E-05
1.1800000000000002	-1.2E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-1.2E-05
1.12	-1.2E-05
1.1	-1.2E-05
1.08	-9.9999999999999991E-06
1.06	-9.9999999999999991E-06
1.04	-9.9999999999999991E-06
1.02	-1.2E-05
1	-9.9999999999999991E-06
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.6E-05
0.94000000000000006	-9.9999999999999991E-06
0.92	-1.2E-05
0.9	-1.4E-05
0.88	-9.9999999999999991E-06
0.86	-9.9999999999999991E-06
0.84000000000000008	-1.4E-05
0.82000000000000006	-1.6E-05
0.8	-1.8E-05
0.78	-1.4E-05
0.76	-1.2E-05
0.74	-1.2E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-1.2E-05
0.68	-9.9999999999999991E-06
0.66	-9.9999999999999991E-06
0.64	-1.2E-05
0.62	-1.2E-05
0.6	-1.4E-05
0.58000000000000007	-1.4E-05
0.56	-1.2E-05
0.54	-1.2E-05
0.52	-1.4E-05
0.5	-1.2E-05
0.48000000000000004	-1.2E-05
0.46	-1.2E-05
0.44	-1.2E-05
0.42000000000000004	-1.4E-05
0.4	-1.2E-05
0.38	-1.4E-05
0.36000000000000004	-1.4E-05
0.34	-1.2E-05
0.32	-8E-06
0.3	4E-06
0.28	4.9999999999999996E-05
0.26	0.000224
0.24000000000000002	0.000914
0.22	0.0043419999999999995
0.2	0.89893
0.18000000000000002	0.89740599999999993
0.16	0.897154
0.14	0.89738999999999991
0.12000000000000001	0.897458
0.1	0.897204
0.08	0.89734399999999992
0.060000000000000005	0.897262
0.04	0.89729399999999992
0.02	0.8972739999999999
0	0.897192
