V4_BL	V3_BL_n
1.2	-1.8E-05
1.1800000000000002	-1.4E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-1.4E-05
1.12	-1.6E-05
1.1	-1.4E-05
1.08	-1.4E-05
1.06	-1.4E-05
1.04	-1.4E-05
1.02	-1.4E-05
1	-1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.4E-05
0.94000000000000006	-1.4E-05
0.92	-1.6E-05
0.9	-1.4E-05
0.88	-1.6E-05
0.86	-1.8E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.6E-05
0.8	-1.6E-05
0.78	-1.6E-05
0.76	-1.6E-05
0.74	-1.8E-05
0.72000000000000008	-1.6E-05
0.70000000000000007	-1.8E-05
0.68	-1.6E-05
0.66	-1.6E-05
0.64	-1.4E-05
0.62	-1.6E-05
0.6	-1.2E-05
0.58000000000000007	-1.4E-05
0.56	-1.6E-05
0.54	-1.4E-05
0.52	-1.8E-05
0.5	-1.6E-05
0.48000000000000004	-1.4E-05
0.46	-1.4E-05
0.44	-1.4E-05
0.42000000000000004	-1.2E-05
0.4	-1.4E-05
0.38	-1.6E-05
0.36000000000000004	-1.4E-05
0.34	-1.6E-05
0.32	-1.4E-05
0.3	-8E-06
0.28	9.9999999999999991E-06
0.26	7.9999999999999993E-05
0.24000000000000002	0.000348
0.22	0.001552
0.2	0.008
0.18000000000000002	0.89091199999999993
0.16	0.88901999999999992
0.14	0.88906
0.12000000000000001	0.889102
0.1	0.88909799999999994
0.08	0.88903199999999993
0.060000000000000005	0.889054
0.04	0.889126
0.02	0.88897799999999993
0	0.88906999999999992
