V3_BL_n	V4_BL
1.2	0.002894
1.1800000000000002	0.00294
1.1600000000000001	0.0027619999999999997
1.1400000000000001	0.00283
1.12	0.0028139999999999997
1.1	0.0028599999999999997
1.08	0.002882
1.06	0.002804
1.04	0.002802
1.02	0.002758
1	0.002804
0.98000000000000009	0.0027719999999999997
0.96000000000000008	0.002858
0.94000000000000006	0.0027819999999999998
0.92	0.002732
0.9	0.0027919999999999998
0.88	0.002862
0.86	0.0029159999999999998
0.84000000000000008	0.002846
0.82000000000000006	0.0028439999999999997
0.8	0.0027879999999999997
0.78	0.002908
0.76	0.002874
0.74	0.002848
0.72000000000000008	0.0029059999999999997
0.70000000000000007	0.002864
0.68	0.002936
0.66	0.0027919999999999998
0.64	0.002812
0.62	0.00282
0.6	0.0028599999999999997
0.58000000000000007	0.00281
0.56	0.00298
0.54	0.002884
0.52	0.002866
0.5	0.0029879999999999998
0.48000000000000004	0.00298
0.46	0.00283
0.44	0.002962
0.42000000000000004	0.002868
0.4	0.002888
0.38	0.0028439999999999997
0.36000000000000004	0.0027819999999999998
0.34	0.002894
0.32	0.002786
0.3	0.002866
0.28	0.0029
0.26	0.0028499999999999997
0.24000000000000002	0.002914
0.22	0.002776
0.2	0.00276
0.18000000000000002	0.002882
0.16	0.0029219999999999997
0.14	0.00284
0.12000000000000001	0.002832
0.1	0.0028899999999999998
0.08	0.0028439999999999997
0.060000000000000005	0.00293
0.04	0.002884
0.02	0.002894
0	0.0028139999999999997
