V4_BL	V3_BL_n
1.2	9.9999999999999991E-06
1.1800000000000002	1.4E-05
1.1600000000000001	1.2E-05
1.1400000000000001	1.2E-05
1.12	1.2E-05
1.1	1.4E-05
1.08	1.4E-05
1.06	9.9999999999999991E-06
1.04	1.2E-05
1.02	8E-06
1	9.9999999999999991E-06
0.98000000000000009	1.2E-05
0.96000000000000008	1.4E-05
0.94000000000000006	1.2E-05
0.92	9.9999999999999991E-06
0.9	9.9999999999999991E-06
0.88	1.2E-05
0.86	1.4E-05
0.84000000000000008	1.4E-05
0.82000000000000006	1.2E-05
0.8	1.2E-05
0.78	1.4E-05
0.76	1.4E-05
0.74	1.4E-05
0.72000000000000008	1.2E-05
0.70000000000000007	1.4E-05
0.68	1.4E-05
0.66	1.4E-05
0.64	1.4E-05
0.62	1.4E-05
0.6	1.4E-05
0.58000000000000007	9.9999999999999991E-06
0.56	1.4E-05
0.54	1.2E-05
0.52	1.2E-05
0.5	1.4E-05
0.48000000000000004	1.4E-05
0.46	1.6E-05
0.44	1.4E-05
0.42000000000000004	1.4E-05
0.4	1.4E-05
0.38	1.4E-05
0.36000000000000004	1.8E-05
0.34	1.4E-05
0.32	1.8E-05
0.3	2.9999999999999997E-05
0.28	4.9999999999999996E-05
0.26	0.00011999999999999999
0.24000000000000002	0.000316
0.22	0.001076
0.2	0.004232
0.18000000000000002	0.99784
0.16	0.936762
0.14	0.936778
0.12000000000000001	0.936832
0.1	0.9367939999999999
0.08	0.936734
0.060000000000000005	0.936716
0.04	0.93668599999999991
0.02	0.936672
0	0.936608
