V4_BL	V3_BL_n
1.2	-2.6E-05
1.1800000000000002	-1.8E-05
1.1600000000000001	-2.2E-05
1.1400000000000001	-1.8E-05
1.12	-1.9999999999999998E-05
1.1	-1.8E-05
1.08	-1.4E-05
1.06	-1.6E-05
1.04	-1.4E-05
1.02	-1.4E-05
1	-1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.6E-05
0.94000000000000006	-1.2E-05
0.92	-1.2E-05
0.9	-1.2E-05
0.88	-1.4E-05
0.86	-1.8E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.6E-05
0.8	-1.9999999999999998E-05
0.78	-1.6E-05
0.76	-1.6E-05
0.74	-1.9999999999999998E-05
0.72000000000000008	-1.6E-05
0.70000000000000007	-1.6E-05
0.68	-1.6E-05
0.66	-1.6E-05
0.64	-1.6E-05
0.62	-1.6E-05
0.6	-1.6E-05
0.58000000000000007	-1.4E-05
0.56	-1.6E-05
0.54	-1.6E-05
0.52	-1.9999999999999998E-05
0.5	-1.8E-05
0.48000000000000004	-1.8E-05
0.46	-1.8E-05
0.44	-1.6E-05
0.42000000000000004	-1.8E-05
0.4	-1.6E-05
0.38	-1.6E-05
0.36000000000000004	-1.8E-05
0.34	-1.8E-05
0.32	-1.6E-05
0.3	-2.2E-05
0.28	-1.4E-05
0.26	-2E-06
0.24000000000000002	5.6E-05
0.22	0.000272
0.2	0.001202
0.18000000000000002	0.005108
0.16	1.104252
0.14	0.976792
0.12000000000000001	0.976856
0.1	0.976738
0.08	0.976772
0.060000000000000005	0.97681599999999991
0.04	0.976752
0.02	0.976742
0	0.976618
