V4_BL	V3_BL_n
1.2	-4E-06
1.1800000000000002	2E-06
1.1600000000000001	2E-06
1.1400000000000001	2E-06
1.12	0
1.1	4E-06
1.08	2E-06
1.06	-2E-06
1.04	0
1.02	0
1	-2E-06
0.98000000000000009	0
0.96000000000000008	0
0.94000000000000006	0
0.92	0
0.9	0
0.88	4E-06
0.86	4E-06
0.84000000000000008	0
0.82000000000000006	2E-06
0.8	2E-06
0.78	2E-06
0.76	0
0.74	2E-06
0.72000000000000008	0
0.70000000000000007	-2E-06
0.68	0
0.66	0
0.64	2E-06
0.62	4E-06
0.6	-2E-06
0.58000000000000007	0
0.56	2E-06
0.54	-2E-06
0.52	2E-06
0.5	0
0.48000000000000004	0
0.46	2E-06
0.44	-2E-06
0.42000000000000004	4E-06
0.4	2E-06
0.38	-2E-06
0.36000000000000004	4E-06
0.34	1.2E-05
0.32	4.4E-05
0.3	0.00016199999999999998
0.28	0.000676
0.26	0.0031839999999999998
0.24000000000000002	0.94045799999999991
0.22	0.94099
0.2	0.94096399999999991
0.18000000000000002	0.940954
0.16	0.94214
0.14	0.94208799999999993
0.12000000000000001	0.942098
0.1	0.94209999999999994
0.08	0.94174799999999992
0.060000000000000005	0.94092
0.04	0.94146199999999991
0.02	0.942058
0	0.940882
