V3_BL_n	V4_BL
1.2	-1.6E-05
1.1800000000000002	-1.2E-05
1.1600000000000001	-9.9999999999999991E-06
1.1400000000000001	-9.9999999999999991E-06
1.12	-1.2E-05
1.1	-1.4E-05
1.08	-1.2E-05
1.06	-8E-06
1.04	-1.2E-05
1.02	-1.2E-05
1	-8E-06
0.98000000000000009	-9.9999999999999991E-06
0.96000000000000008	-9.9999999999999991E-06
0.94000000000000006	-9.9999999999999991E-06
0.92	-9.9999999999999991E-06
0.9	-1.2E-05
0.88	-1.2E-05
0.86	-9.9999999999999991E-06
0.84000000000000008	-9.9999999999999991E-06
0.82000000000000006	-9.9999999999999991E-06
0.8	-9.9999999999999991E-06
0.78	-9.9999999999999991E-06
0.76	-9.9999999999999991E-06
0.74	-8E-06
0.72000000000000008	-8E-06
0.70000000000000007	-1.2E-05
0.68	-9.9999999999999991E-06
0.66	-9.9999999999999991E-06
0.64	-1.2E-05
0.62	-8E-06
0.6	-9.9999999999999991E-06
0.58000000000000007	-8E-06
0.56	-1.2E-05
0.54	-8E-06
0.52	-8E-06
0.5	-1.2E-05
0.48000000000000004	-8E-06
0.46	-1.2E-05
0.44	-9.9999999999999991E-06
0.42000000000000004	-9.9999999999999991E-06
0.4	-1.6E-05
0.38	-1.4E-05
0.36000000000000004	-9.9999999999999991E-06
0.34	-9.9999999999999991E-06
0.32	-9.9999999999999991E-06
0.3	-2E-06
0.28	2.8E-05
0.26	0.00021999999999999998
0.24000000000000002	0.001584
0.22	1.2114800000000001
0.2	0.93581799999999993
0.18000000000000002	0.93627799999999994
0.16	0.936792
0.14	0.936608
0.12000000000000001	0.93640799999999991
0.1	0.935566
0.08	0.93592199999999992
0.060000000000000005	0.93607
0.04	0.936094
0.02	0.93663199999999991
0	0.935736
