V4_BL	V3_BL_n
1.2	-8E-06
1.1800000000000002	-9.9999999999999991E-06
1.1600000000000001	4E-06
1.1400000000000001	-1.4E-05
1.12	-1.2E-05
1.1	-1.2E-05
1.08	-1.6E-05
1.06	-9.9999999999999991E-06
1.04	-1.2E-05
1.02	-9.9999999999999991E-06
1	1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-9.9999999999999991E-06
0.94000000000000006	-1.2E-05
0.92	-9.9999999999999991E-06
0.9	-1.4E-05
0.88	-9.9999999999999991E-06
0.86	-9.9999999999999991E-06
0.84000000000000008	-1.2E-05
0.82000000000000006	-1.2E-05
0.8	-9.9999999999999991E-06
0.78	-1.4E-05
0.76	-1.2E-05
0.74	-1.4E-05
0.72000000000000008	-1.6E-05
0.70000000000000007	-1.4E-05
0.68	-1.8E-05
0.66	-1.4E-05
0.64	-1.4E-05
0.62	-9.9999999999999991E-06
0.6	-9.9999999999999991E-06
0.58000000000000007	-9.9999999999999991E-06
0.56	-8E-06
0.54	-9.9999999999999991E-06
0.52	0.000102
0.5	-9.9999999999999991E-06
0.48000000000000004	-8E-06
0.46	-6E-06
0.44	3.4E-05
0.42000000000000004	0.00013199999999999998
0.4	0.00107
0.38	0.011729999999999999
0.36000000000000004	0.948672
0.34	0.938306
0.32	0.939228
0.3	0.93848999999999994
0.28	0.938178
0.26	0.93831
0.24000000000000002	0.93909599999999993
0.22	0.938202
0.2	0.93825799999999993
0.18000000000000002	0.938128
0.16	0.938226
0.14	0.93824
0.12000000000000001	0.9381799999999999
0.1	0.93830399999999992
0.08	0.93829999999999991
0.060000000000000005	0.93833199999999994
0.04	0.9384039999999999
0.02	0.93816599999999994
0	0.938094
