V4_BL	V3_BL_n
1.2	4E-06
1.1800000000000002	8E-06
1.1600000000000001	6E-06
1.1400000000000001	0
1.12	4E-06
1.1	0
1.08	4E-06
1.06	4E-06
1.04	0
1.02	4E-06
1	4E-06
0.98000000000000009	2E-06
0.96000000000000008	4E-06
0.94000000000000006	4E-06
0.92	4E-06
0.9	4E-06
0.88	4E-06
0.86	2E-06
0.84000000000000008	2E-06
0.82000000000000006	0
0.8	2E-06
0.78	2E-06
0.76	2E-06
0.74	0
0.72000000000000008	2E-06
0.70000000000000007	2E-06
0.68	2E-06
0.66	6E-06
0.64	4E-06
0.62	4E-06
0.6	4E-06
0.58000000000000007	4E-06
0.56	4E-06
0.54	4E-06
0.52	6E-06
0.5	6E-06
0.48000000000000004	6E-06
0.46	8E-06
0.44	9.9999999999999991E-06
0.42000000000000004	9.9999999999999991E-06
0.4	8E-06
0.38	9.9999999999999991E-06
0.36000000000000004	9.9999999999999991E-06
0.34	9.9999999999999991E-06
0.32	1.4E-05
0.3	1.8E-05
0.28	3.2E-05
0.26	6.5999999999999992E-05
0.24000000000000002	0.00022799999999999999
0.22	0.001144
0.2	0.006998
0.18000000000000002	1.0958839999999999
0.16	0.98842999999999992
0.14	0.988108
0.12000000000000001	0.988236
0.1	0.988212
0.08	0.988274
0.060000000000000005	0.98821799999999993
0.04	0.98822999999999994
0.02	0.98815599999999992
0	0.98830599999999991
