V3_BL_n	V4_BL
1.2	-1.6E-05
1.1800000000000002	-1.4E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-1.6E-05
1.12	-1.4E-05
1.1	-1.4E-05
1.08	-1.4E-05
1.06	-1.2E-05
1.04	-1.4E-05
1.02	-1.6E-05
1	-1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.2E-05
0.94000000000000006	-1.2E-05
0.92	-1.6E-05
0.9	-1.6E-05
0.88	-1.2E-05
0.86	-1.4E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.6E-05
0.8	-1.6E-05
0.78	-1.2E-05
0.76	-1.4E-05
0.74	-1.6E-05
0.72000000000000008	-1.4E-05
0.70000000000000007	-1.2E-05
0.68	-1.2E-05
0.66	-1.2E-05
0.64	-1.2E-05
0.62	-1.2E-05
0.6	-1.2E-05
0.58000000000000007	-1.2E-05
0.56	-1.4E-05
0.54	-1.2E-05
0.52	-1.6E-05
0.5	-1.6E-05
0.48000000000000004	-1.6E-05
0.46	-1.6E-05
0.44	-1.6E-05
0.42000000000000004	-1.6E-05
0.4	-1.8E-05
0.38	-1.4E-05
0.36000000000000004	1.4E-05
0.34	0.000154
0.32	0.00106
0.3	0.007828
0.28	1.014622
0.26	0.942758
0.24000000000000002	0.942838
0.22	0.94278999999999991
0.2	0.942782
0.18000000000000002	0.9427859999999999
0.16	0.942742
0.14	0.94268999999999992
0.12000000000000001	0.942688
0.1	0.942724
0.08	0.94264399999999993
0.060000000000000005	0.94258
0.04	0.94263
0.02	0.94253999999999993
0	0.94256
