V3_BL_n	V4_BL
1.2	-1.2E-05
1.1800000000000002	-2E-06
1.1600000000000001	-4E-06
1.1400000000000001	-9.9999999999999991E-06
1.12	-2E-06
1.1	-4E-06
1.08	-1.2E-05
1.06	-4E-06
1.04	-1.2E-05
1.02	-6E-06
1	-4E-06
0.98000000000000009	-1.2E-05
0.96000000000000008	-6E-06
0.94000000000000006	0
0.92	-8E-06
0.9	-4E-06
0.88	-4E-06
0.86	-8E-06
0.84000000000000008	-9.9999999999999991E-06
0.82000000000000006	-6E-06
0.8	-6E-06
0.78	-9.9999999999999991E-06
0.76	-4E-06
0.74	-8E-06
0.72000000000000008	2E-06
0.70000000000000007	-6E-06
0.68	-9.9999999999999991E-06
0.66	-6E-06
0.64	-9.9999999999999991E-06
0.62	-6E-06
0.6	-8E-06
0.58000000000000007	-1.6E-05
0.56	-2E-06
0.54	-1.2E-05
0.52	-8E-06
0.5	-8E-06
0.48000000000000004	-1.6E-05
0.46	-1.4E-05
0.44	-1.4E-05
0.42000000000000004	-1.9999999999999998E-05
0.4	-1.2E-05
0.38	-1.2E-05
0.36000000000000004	-1.6E-05
0.34	-1.6E-05
0.32	-8E-06
0.3	4E-06
0.28	0.000104
0.26	0.000732
0.24000000000000002	0.005162
0.22	0.942986
0.2	0.942504
0.18000000000000002	0.942728
0.16	0.94262399999999991
0.14	0.942724
0.12000000000000001	0.942704
0.1	0.943044
0.08	0.942782
0.060000000000000005	0.9427319999999999
0.04	0.942774
0.02	0.942618
0	0.94285999999999992
