V4_BL	V3_BL_n
1.2	7.2E-05
1.1800000000000002	2.2E-05
1.1600000000000001	2.2E-05
1.1400000000000001	2.2E-05
1.12	-2.9999999999999997E-05
1.1	7.9999999999999993E-05
1.08	2.6E-05
1.06	2.6E-05
1.04	2.8E-05
1.02	-3.6E-05
1	9.2E-05
0.98000000000000009	3.4E-05
0.96000000000000008	4.2E-05
0.94000000000000006	4.9999999999999996E-05
0.92	0
0.9	0.000178
0.88	8.4E-05
0.86	0.000178
0.84000000000000008	0.000412
0.82000000000000006	0.00058599999999999993
0.8	0.00117
0.78	0.0017319999999999998
0.76	0.002742
0.74	0.004298
0.72000000000000008	0.006522
0.70000000000000007	0.010265999999999999
0.68	0.015416
0.66	0.02371
0.64	0.037301999999999995
0.62	0.062425999999999995
0.6	0.147938
0.58000000000000007	1.01146
0.56	0.93658599999999992
0.54	0.937272
0.52	0.9357
0.5	0.93991799999999992
0.48000000000000004	0.93736199999999992
0.46	0.93744399999999994
0.44	0.93797599999999992
0.42000000000000004	0.935882
0.4	0.93796399999999991
0.38	0.937286
0.36000000000000004	0.937264
0.34	0.93572199999999994
0.32	0.93563199999999991
0.3	0.93687999999999994
0.28	0.936612
0.26	0.936542
0.24000000000000002	0.938036
0.22	0.93907999999999991
0.2	0.93651999999999991
0.18000000000000002	0.93535399999999991
0.16	0.936244
0.14	0.937904
0.12000000000000001	0.936284
0.1	0.938244
0.08	0.93599599999999994
0.060000000000000005	0.93592599999999992
0.04	0.937006
0.02	0.93443199999999993
0	0.935036
