V4_BL	V3_BL_n
1.2	-6E-06
1.1800000000000002	-6E-06
1.1600000000000001	-2E-06
1.1400000000000001	-2E-06
1.12	-2E-06
1.1	-4E-06
1.08	-6E-06
1.06	-6E-06
1.04	0
1.02	-6E-06
1	-4E-06
0.98000000000000009	-4E-06
0.96000000000000008	-6E-06
0.94000000000000006	-2E-06
0.92	-2E-06
0.9	-4E-06
0.88	-2E-06
0.86	0
0.84000000000000008	-2E-06
0.82000000000000006	-2E-06
0.8	0
0.78	-4E-06
0.76	-2E-06
0.74	0
0.72000000000000008	-2E-06
0.70000000000000007	-2E-06
0.68	-4E-06
0.66	-6E-06
0.64	0
0.62	0
0.6	-2E-06
0.58000000000000007	-4E-06
0.56	-4E-06
0.54	-2E-06
0.52	-2E-06
0.5	-2E-06
0.48000000000000004	-2E-06
0.46	-6E-06
0.44	-4E-06
0.42000000000000004	-2E-06
0.4	9.9999999999999991E-06
0.38	8.2E-05
0.36000000000000004	0.000976
0.34	0.01108
0.32	0.96823799999999993
0.3	0.919806
0.28	0.9198
0.26	0.91989
0.24000000000000002	0.91984199999999994
0.22	0.91981399999999991
0.2	0.919894
0.18000000000000002	0.919766
0.16	0.91974
0.14	0.919848
0.12000000000000001	0.919832
0.1	0.919812
0.08	0.919712
0.060000000000000005	0.91983799999999993
0.04	0.919754
0.02	0.919758
0	0.919692
