V3_BL_n	V4_BL
1.2	-2.8E-05
1.1800000000000002	-2.4E-05
1.1600000000000001	-2.6E-05
1.1400000000000001	-2.2E-05
1.12	-1.9999999999999998E-05
1.1	-2.6E-05
1.08	-2.4E-05
1.06	-2.4E-05
1.04	-3.2E-05
1.02	-1.8E-05
1	-2.9999999999999997E-05
0.98000000000000009	-2.4E-05
0.96000000000000008	-2.6E-05
0.94000000000000006	-2.9999999999999997E-05
0.92	-1.8E-05
0.9	-2.4E-05
0.88	-2.4E-05
0.86	-2.9999999999999997E-05
0.84000000000000008	-2.9999999999999997E-05
0.82000000000000006	-3.4E-05
0.8	-3.9999999999999996E-05
0.78	-4.6E-05
0.76	-3.2E-05
0.74	-2.8E-05
0.72000000000000008	-3.2E-05
0.70000000000000007	-1.9999999999999998E-05
0.68	-2.2E-05
0.66	-2.4E-05
0.64	-2.6E-05
0.62	-2.2E-05
0.6	-2.8E-05
0.58000000000000007	-2.4E-05
0.56	-1.9999999999999998E-05
0.54	-2.4E-05
0.52	-2.2E-05
0.5	-2.6E-05
0.48000000000000004	-2.8E-05
0.46	-2.8E-05
0.44	-5.9999999999999995E-05
0.42000000000000004	-3.2E-05
0.4	-3.2E-05
0.38	-2.6E-05
0.36000000000000004	0.000144
0.34	0.0017859999999999998
0.32	1.0048519999999999
0.3	0.915086
0.28	0.91504199999999991
0.26	0.914856
0.24000000000000002	0.914848
0.22	0.91472
0.2	0.91487599999999991
0.18000000000000002	0.91479599999999994
0.16	0.914732
0.14	0.914578
0.12000000000000001	0.91460999999999992
0.1	0.914532
0.08	0.914632
0.060000000000000005	0.91439799999999993
0.04	0.91423199999999993
0.02	0.914408
0	0.914234
