V4_BL	V3_BL_n
1.2	-6E-06
1.1800000000000002	-2E-06
1.1600000000000001	0
1.1400000000000001	-1.4E-05
1.12	1.2E-05
1.1	1.9999999999999998E-05
1.08	-6E-06
1.06	-6E-06
1.04	-1.8E-05
1.02	4E-06
1	-2E-06
0.98000000000000009	-8E-06
0.96000000000000008	-2E-06
0.94000000000000006	-1.6E-05
0.92	0
0.9	-4E-06
0.88	-6E-06
0.86	8E-06
0.84000000000000008	-1.6E-05
0.82000000000000006	0
0.8	-2E-06
0.78	-2E-06
0.76	9.9999999999999991E-06
0.74	-1.8E-05
0.72000000000000008	-1.9999999999999998E-05
0.70000000000000007	1.9999999999999998E-05
0.68	6E-06
0.66	2.6E-05
0.64	-1.8E-05
0.62	2E-06
0.6	6E-06
0.58000000000000007	2E-06
0.56	3.6E-05
0.54	-1.8E-05
0.52	4E-06
0.5	6E-06
0.48000000000000004	6E-06
0.46	3.2E-05
0.44	-2.2E-05
0.42000000000000004	6E-06
0.4	9.9999999999999991E-06
0.38	3.4E-05
0.36000000000000004	3.9999999999999996E-05
0.34	-1.6E-05
0.32	2.8E-05
0.3	9.2E-05
0.28	0.000446
0.26	0.002784
0.24000000000000002	1.095072
0.22	0.90506999999999993
0.2	0.904678
0.18000000000000002	0.904712
0.16	0.90562
0.14	0.90471399999999991
0.12000000000000001	0.905122
0.1	0.905154
0.08	0.90552
0.060000000000000005	0.906042
0.04	0.90488399999999991
0.02	0.905778
0	0.905412
