V3_BL_n	V4_BL
1.2	-1.4E-05
1.1800000000000002	-1.2E-05
1.1600000000000001	-1.6E-05
1.1400000000000001	-1.4E-05
1.12	-1.4E-05
1.1	-1.4E-05
1.08	-1.4E-05
1.06	-1.4E-05
1.04	-1.6E-05
1.02	-1.2E-05
1	-1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.6E-05
0.94000000000000006	-1.4E-05
0.92	-1.2E-05
0.9	-1.4E-05
0.88	-1.2E-05
0.86	-1.2E-05
0.84000000000000008	-1.2E-05
0.82000000000000006	-1.4E-05
0.8	-1.4E-05
0.78	-1.6E-05
0.76	-1.2E-05
0.74	-1.4E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-1.6E-05
0.68	-1.4E-05
0.66	-1.4E-05
0.64	-1.8E-05
0.62	-1.8E-05
0.6	-1.8E-05
0.58000000000000007	-1.9999999999999998E-05
0.56	-1.8E-05
0.54	-1.6E-05
0.52	-1.2E-05
0.5	-1.6E-05
0.48000000000000004	-1.6E-05
0.46	-1.6E-05
0.44	-1.4E-05
0.42000000000000004	-1.8E-05
0.4	-9.9999999999999991E-06
0.38	-1.2E-05
0.36000000000000004	-1.6E-05
0.34	-1.6E-05
0.32	-1.4E-05
0.3	-1.4E-05
0.28	-6E-06
0.26	5.9999999999999995E-05
0.24000000000000002	0.00040199999999999996
0.22	0.0023279999999999998
0.2	0.928554
0.18000000000000002	0.92944799999999994
0.16	0.92926199999999992
0.14	0.92910399999999993
0.12000000000000001	0.92907
0.1	0.92904999999999993
0.08	0.92897599999999991
0.060000000000000005	0.929018
0.04	0.929002
0.02	0.928966
0	0.928974
