V4_BL	V3_BL_n
1.2	4E-06
1.1800000000000002	4E-06
1.1600000000000001	9.9999999999999991E-06
1.1400000000000001	6E-06
1.12	8E-06
1.1	8E-06
1.08	4E-06
1.06	6E-06
1.04	8E-06
1.02	2E-06
1	4E-06
0.98000000000000009	1.2E-05
0.96000000000000008	9.9999999999999991E-06
0.94000000000000006	1.2E-05
0.92	6E-06
0.9	1.2E-05
0.88	1.4E-05
0.86	6E-06
0.84000000000000008	4E-06
0.82000000000000006	4E-06
0.8	8E-06
0.78	4E-06
0.76	8E-06
0.74	6E-06
0.72000000000000008	4E-06
0.70000000000000007	6E-06
0.68	4E-06
0.66	4E-06
0.64	2E-06
0.62	6E-06
0.6	6E-06
0.58000000000000007	4E-06
0.56	6E-06
0.54	4E-06
0.52	4E-06
0.5	2E-06
0.48000000000000004	2E-06
0.46	4E-06
0.44	6E-06
0.42000000000000004	4E-06
0.4	8E-06
0.38	8E-06
0.36000000000000004	8E-06
0.34	1.4E-05
0.32	2.8E-05
0.3	6.4E-05
0.28	0.00017199999999999998
0.26	0.000494
0.24000000000000002	0.001588
0.22	0.005778
0.2	1.041742
0.18000000000000002	0.948888
0.16	0.94897199999999993
0.14	0.948826
0.12000000000000001	0.948826
0.1	0.94885999999999993
0.08	0.94885199999999992
0.060000000000000005	0.94883
0.04	0.948714
0.02	0.94873999999999992
0	0.948712
