V4_BL	V3_BL_n
1.2	4E-06
1.1800000000000002	4E-06
1.1600000000000001	4E-06
1.1400000000000001	4E-06
1.12	4E-06
1.1	6E-06
1.08	0
1.06	2E-06
1.04	4E-06
1.02	4E-06
1	0
0.98000000000000009	4E-06
0.96000000000000008	4E-06
0.94000000000000006	4E-06
0.92	4E-06
0.9	6E-06
0.88	4E-06
0.86	6E-06
0.84000000000000008	6E-06
0.82000000000000006	6E-06
0.8	6E-06
0.78	6E-06
0.76	8E-06
0.74	4E-06
0.72000000000000008	4E-06
0.70000000000000007	4E-06
0.68	4E-06
0.66	4E-06
0.64	4E-06
0.62	6E-06
0.6	4E-06
0.58000000000000007	2E-06
0.56	8E-06
0.54	2E-06
0.52	4E-06
0.5	4E-06
0.48000000000000004	4E-06
0.46	6E-06
0.44	2E-06
0.42000000000000004	0
0.4	6E-06
0.38	2E-06
0.36000000000000004	4E-06
0.34	6E-06
0.32	8E-06
0.3	1.8E-05
0.28	6.2E-05
0.26	0.000222
0.24000000000000002	0.000918
0.22	0.004272
0.2	0.95531
0.18000000000000002	0.944838
0.16	0.94486399999999993
0.14	0.944654
0.12000000000000001	0.94507
0.1	0.944996
0.08	0.94528799999999991
0.060000000000000005	0.94478999999999991
0.04	0.944664
0.02	0.94492199999999993
0	0.944866
