V3_BL_n	V4_BL
1.2	-1.8E-05
1.1800000000000002	-1.6E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-1.6E-05
1.12	-1.4E-05
1.1	-1.4E-05
1.08	-1.4E-05
1.06	-1.2E-05
1.04	-1.6E-05
1.02	-1.6E-05
1	-1.4E-05
0.98000000000000009	-1.4E-05
0.96000000000000008	-1.4E-05
0.94000000000000006	-1.4E-05
0.92	-1.4E-05
0.9	-1.2E-05
0.88	-1.6E-05
0.86	-1.6E-05
0.84000000000000008	-1.8E-05
0.82000000000000006	-6E-06
0.8	-6E-06
0.78	-1.2E-05
0.76	-8E-06
0.74	-1.2E-05
0.72000000000000008	-1.6E-05
0.70000000000000007	-1.4E-05
0.68	-1.4E-05
0.66	-1.4E-05
0.64	-1.8E-05
0.62	-1.4E-05
0.6	-1.6E-05
0.58000000000000007	-1.8E-05
0.56	-1.4E-05
0.54	-1.8E-05
0.52	-1.8E-05
0.5	-1.6E-05
0.48000000000000004	-1.8E-05
0.46	-2.2E-05
0.44	-2.2E-05
0.42000000000000004	-1.8E-05
0.4	-1.9999999999999998E-05
0.38	-2.2E-05
0.36000000000000004	-2.6E-05
0.34	-2.8E-05
0.32	-2.4E-05
0.3	-1.8E-05
0.28	3.2E-05
0.26	0.00034199999999999996
0.24000000000000002	0.002388
0.22	1.0885
0.2	0.945634
0.18000000000000002	0.94557799999999992
0.16	0.945542
0.14	0.945572
0.12000000000000001	0.945546
0.1	0.945488
0.08	0.945476
0.060000000000000005	0.94548199999999993
0.04	0.945534
0.02	0.945494
0	0.94546
