V3_BL_n	V4_BL
1.2	8E-06
1.1800000000000002	-9.9999999999999991E-06
1.1600000000000001	-6E-06
1.1400000000000001	-1.2E-05
1.12	-9.9999999999999991E-06
1.1	-9.9999999999999991E-06
1.08	-1.6E-05
1.06	8E-06
1.04	-8E-06
1.02	-1.4E-05
1	8E-06
0.98000000000000009	6E-06
0.96000000000000008	2E-06
0.94000000000000006	-8E-06
0.92	-8E-06
0.9	-6E-06
0.88	-1.6E-05
0.86	-9.9999999999999991E-06
0.84000000000000008	-1.2E-05
0.82000000000000006	-1.2E-05
0.8	-9.9999999999999991E-06
0.78	-1.6E-05
0.76	-6E-06
0.74	-1.2E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-9.9999999999999991E-06
0.68	-1.4E-05
0.66	-1.2E-05
0.64	-1.4E-05
0.62	4E-06
0.6	-4E-06
0.58000000000000007	-6E-06
0.56	-9.9999999999999991E-06
0.54	-1.2E-05
0.52	-9.9999999999999991E-06
0.5	-1.8E-05
0.48000000000000004	-1.8E-05
0.46	-1.4E-05
0.44	-1.4E-05
0.42000000000000004	-1.4E-05
0.4	-8E-06
0.38	-1.8E-05
0.36000000000000004	-1.4E-05
0.34	4E-06
0.32	2E-06
0.3	8.2E-05
0.28	0.000468
0.26	0.0035619999999999996
0.24000000000000002	1.090704
0.22	0.94252399999999992
0.2	0.94247799999999993
0.18000000000000002	0.94241999999999992
0.16	0.94242399999999993
0.14	0.94240799999999991
0.12000000000000001	0.94240399999999991
0.1	0.942396
0.08	0.942302
0.060000000000000005	0.942298
0.04	0.94234
0.02	0.942282
0	0.942368
