V4_BL	V3_BL_n
1.2	2.8E-05
1.1800000000000002	3.2E-05
1.1600000000000001	4.8E-05
1.1400000000000001	-8E-06
1.12	-1.8E-05
1.1	-2.9999999999999997E-05
1.08	-2.4E-05
1.06	-8E-06
1.04	1.2E-05
1.02	4.2E-05
1	-6E-06
0.98000000000000009	-2.6E-05
0.96000000000000008	-6.5999999999999992E-05
0.94000000000000006	-7.2E-05
0.92	-4.2E-05
0.9	-1.9999999999999998E-05
0.88	-2.2E-05
0.86	-1.6E-05
0.84000000000000008	4E-06
0.82000000000000006	3.6E-05
0.8	6E-06
0.78	-4E-06
0.76	-9.9999999999999991E-06
0.74	-9.9999999999999991E-06
0.72000000000000008	-1.4E-05
0.70000000000000007	-1.2E-05
0.68	-1.2E-05
0.66	-1.2E-05
0.64	-1.2E-05
0.62	-1.4E-05
0.6	-9.9999999999999991E-06
0.58000000000000007	4E-06
0.56	-2E-06
0.54	-9.9999999999999991E-06
0.52	-9.9999999999999991E-06
0.5	1.2E-05
0.48000000000000004	8E-06
0.46	-8E-06
0.44	-9.9999999999999991E-06
0.42000000000000004	-1.4E-05
0.4	-9.9999999999999991E-06
0.38	-9.9999999999999991E-06
0.36000000000000004	8E-06
0.34	4.4E-05
0.32	8.599999999999999E-05
0.3	0.00014
0.28	0.0006
0.26	0.002714
0.24000000000000002	1.181548
0.22	0.894206
0.2	0.894238
0.18000000000000002	0.894322
0.16	0.894284
0.14	0.89435
0.12000000000000001	0.894262
0.1	0.89434799999999992
0.08	0.894404
0.060000000000000005	0.89471
0.04	0.894486
0.02	0.89446399999999993
0	0.8949419999999999
