V3_BL_n	V4_BL
1.2	-2.2E-05
1.1800000000000002	-1.9999999999999998E-05
1.1600000000000001	-1.8E-05
1.1400000000000001	-1.6E-05
1.12	-1.8E-05
1.1	-1.9999999999999998E-05
1.08	-2.4E-05
1.06	-1.9999999999999998E-05
1.04	-1.9999999999999998E-05
1.02	-1.9999999999999998E-05
1	-1.9999999999999998E-05
0.98000000000000009	-1.9999999999999998E-05
0.96000000000000008	-2.2E-05
0.94000000000000006	-2.9999999999999997E-05
0.92	-2.2E-05
0.9	-2.4E-05
0.88	-2.6E-05
0.86	-2.2E-05
0.84000000000000008	-1.9999999999999998E-05
0.82000000000000006	-1.8E-05
0.8	-2.9999999999999997E-05
0.78	-2.9999999999999997E-05
0.76	-2.8E-05
0.74	-2.9999999999999997E-05
0.72000000000000008	-1.9999999999999998E-05
0.70000000000000007	-2.2E-05
0.68	-2.6E-05
0.66	-3.9999999999999996E-05
0.64	-1.9999999999999998E-05
0.62	-2.8E-05
0.6	-2.2E-05
0.58000000000000007	-2.2E-05
0.56	-2.2E-05
0.54	-2.2E-05
0.52	-1.9999999999999998E-05
0.5	-2.8E-05
0.48000000000000004	-2.2E-05
0.46	-2.2E-05
0.44	-1.9999999999999998E-05
0.42000000000000004	-2.2E-05
0.4	-2.4E-05
0.38	-2.2E-05
0.36000000000000004	-1.9999999999999998E-05
0.34	2.2E-05
0.32	0.000224
0.3	0.0016259999999999998
0.28	0.01215
0.26	0.96594799999999992
0.24000000000000002	0.950772
0.22	0.950816
0.2	0.95078999999999991
0.18000000000000002	0.95075599999999993
0.16	0.95063
0.14	0.95053999999999994
0.12000000000000001	0.95067399999999991
0.1	0.9505579999999999
0.08	0.950718
0.060000000000000005	0.95063599999999993
0.04	0.950642
0.02	0.95059799999999994
0	0.950572
