V4_BL	V3_BL_n
1.2	5.9999999999999995E-05
1.1800000000000002	5.9999999999999995E-05
1.1600000000000001	6.2E-05
1.1400000000000001	6.2E-05
1.12	6.2E-05
1.1	5.9999999999999995E-05
1.08	6.4E-05
1.06	5.9999999999999995E-05
1.04	5.9999999999999995E-05
1.02	6.4E-05
1	5.9999999999999995E-05
0.98000000000000009	6.2E-05
0.96000000000000008	5.9999999999999995E-05
0.94000000000000006	5.9999999999999995E-05
0.92	5.9999999999999995E-05
0.9	5.6E-05
0.88	5.9999999999999995E-05
0.86	5.8E-05
0.84000000000000008	5.8E-05
0.82000000000000006	5.8E-05
0.8	6.5999999999999992E-05
0.78	6.2E-05
0.76	6.4E-05
0.74	6.4E-05
0.72000000000000008	6.4E-05
0.70000000000000007	6.4E-05
0.68	6.4E-05
0.66	5.8E-05
0.64	6.2E-05
0.62	6.4E-05
0.6	6.2E-05
0.58000000000000007	6.5999999999999992E-05
0.56	6.5999999999999992E-05
0.54	7.2E-05
0.52	7E-05
0.5	7.2E-05
0.48000000000000004	7.5999999999999991E-05
0.46	8.599999999999999E-05
0.44	0.000128
0.42000000000000004	0.00034399999999999996
0.4	0.0019199999999999998
0.38	0.011805999999999999
0.36000000000000004	0.950314
0.34	0.938392
0.32	0.93840799999999991
0.3	0.938402
0.28	0.938392
0.26	0.938368
0.24000000000000002	0.93835399999999991
0.22	0.93836599999999992
0.2	0.938364
0.18000000000000002	0.938402
0.16	0.938418
0.14	0.93836199999999992
0.12000000000000001	0.93838199999999994
0.1	0.938376
0.08	0.938372
0.060000000000000005	0.93827399999999994
0.04	0.938268
0.02	0.93824599999999991
0	0.93824199999999991
