V4_BL	V3_BL_n
1.2	-8E-06
1.1800000000000002	-4E-06
1.1600000000000001	-2E-06
1.1400000000000001	-2E-06
1.12	-2E-06
1.1	-4E-06
1.08	-4E-06
1.06	-2E-06
1.04	-4E-06
1.02	-4E-06
1	0
0.98000000000000009	-4E-06
0.96000000000000008	-2E-06
0.94000000000000006	-2E-06
0.92	-4E-06
0.9	-2E-06
0.88	0
0.86	-2E-06
0.84000000000000008	0
0.82000000000000006	-4E-06
0.8	0
0.78	0
0.76	0
0.74	-4E-06
0.72000000000000008	-4E-06
0.70000000000000007	0
0.68	0
0.66	-2E-06
0.64	-4E-06
0.62	0
0.6	0
0.58000000000000007	-6E-06
0.56	-2E-06
0.54	-4E-06
0.52	-6E-06
0.5	-2E-06
0.48000000000000004	0
0.46	2E-06
0.44	4E-06
0.42000000000000004	0
0.4	4E-06
0.38	4E-06
0.36000000000000004	2E-06
0.34	6E-06
0.32	9.9999999999999991E-06
0.3	2.2E-05
0.28	7E-05
0.26	0.00030199999999999997
0.24000000000000002	0.001522
0.22	0.008844
0.2	0.978246
0.18000000000000002	0.942116
0.16	0.94221
0.14	0.94216199999999994
0.12000000000000001	0.94219
0.1	0.942178
0.08	0.94213399999999992
0.060000000000000005	0.942164
0.04	0.942086
0.02	0.942106
0	0.94210399999999994
