V4_BL	V3_BL_n
1.2	-8E-06
1.1800000000000002	-4E-06
1.1600000000000001	-8E-06
1.1400000000000001	0
1.12	-4E-06
1.1	-6E-06
1.08	-8E-06
1.06	-6E-06
1.04	7.2E-05
1.02	6E-06
1	0
0.98000000000000009	2.2E-05
0.96000000000000008	9.9999999999999991E-06
0.94000000000000006	-6E-06
0.92	9.9999999999999991E-06
0.9	6E-06
0.88	2E-06
0.86	-4E-06
0.84000000000000008	4E-06
0.82000000000000006	4.2E-05
0.8	0
0.78	0
0.76	2E-06
0.74	4E-06
0.72000000000000008	1.9999999999999998E-05
0.70000000000000007	1.2E-05
0.68	1.4E-05
0.66	4E-06
0.64	2E-06
0.62	0
0.6	-6E-06
0.58000000000000007	-6E-06
0.56	-6E-06
0.54	0
0.52	-2E-06
0.5	-2E-06
0.48000000000000004	-6E-06
0.46	-6E-06
0.44	-6E-06
0.42000000000000004	-6E-06
0.4	-2E-06
0.38	1.8E-05
0.36000000000000004	0.000102
0.34	0.000548
0.32	0.003058
0.3	1.1346779999999999
0.28	0.945114
0.26	0.94393799999999994
0.24000000000000002	0.94415399999999994
0.22	0.944954
0.2	0.944334
0.18000000000000002	0.94419999999999993
0.16	0.94391799999999992
0.14	0.943874
0.12000000000000001	0.943824
0.1	0.943676
0.08	0.943908
0.060000000000000005	0.94409999999999994
0.04	0.943846
0.02	0.943866
0	0.94379399999999991
