V3_BL_n	V4_BL
1.2	-1.9999999999999998E-05
1.1800000000000002	-1.8E-05
1.1600000000000001	-1.4E-05
1.1400000000000001	-1.8E-05
1.12	-1.8E-05
1.1	-1.6E-05
1.08	-1.8E-05
1.06	-1.6E-05
1.04	-1.4E-05
1.02	-1.6E-05
1	-1.6E-05
0.98000000000000009	-1.6E-05
0.96000000000000008	-1.4E-05
0.94000000000000006	-1.6E-05
0.92	-1.6E-05
0.9	-1.8E-05
0.88	-1.6E-05
0.86	-1.6E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.6E-05
0.8	-1.4E-05
0.78	-1.8E-05
0.76	-1.8E-05
0.74	-1.6E-05
0.72000000000000008	-1.9999999999999998E-05
0.70000000000000007	-1.9999999999999998E-05
0.68	-2.2E-05
0.66	-2.2E-05
0.64	-1.9999999999999998E-05
0.62	-1.9999999999999998E-05
0.6	-1.8E-05
0.58000000000000007	-1.9999999999999998E-05
0.56	-1.8E-05
0.54	-1.8E-05
0.52	-1.9999999999999998E-05
0.5	-1.8E-05
0.48000000000000004	-2.2E-05
0.46	-2.4E-05
0.44	-2.2E-05
0.42000000000000004	-2.6E-05
0.4	-4E-06
0.38	0.000226
0.36000000000000004	0.003294
0.34	0.99942599999999993
0.32	0.963518
0.3	0.963548
0.28	0.96351
0.26	0.96350399999999992
0.24000000000000002	0.963514
0.22	0.963514
0.2	0.963522
0.18000000000000002	0.963478
0.16	0.963402
0.14	0.963414
0.12000000000000001	0.963366
0.1	0.963428
0.08	0.963382
0.060000000000000005	0.96337
0.04	0.963382
0.02	0.963378
0	0.963274
