V3_BL_n	V4_BL
1.2	-9.2E-05
1.1800000000000002	-9.2E-05
1.1600000000000001	-9.2E-05
1.1400000000000001	-9.4E-05
1.12	-9.2E-05
1.1	-9.4E-05
1.08	-9.4E-05
1.06	-9.4E-05
1.04	-8.9999999999999992E-05
1.02	-8.9999999999999992E-05
1	-9.4E-05
0.98000000000000009	-9.4E-05
0.96000000000000008	-9.2E-05
0.94000000000000006	-9.4E-05
0.92	-9.2E-05
0.9	-9.4E-05
0.88	-9.4E-05
0.86	-9.4E-05
0.84000000000000008	-9.2E-05
0.82000000000000006	-9.2E-05
0.8	-9.2E-05
0.78	-9.2E-05
0.76	-9.4E-05
0.74	-9.2E-05
0.72000000000000008	-9.4E-05
0.70000000000000007	-9.6E-05
0.68	-9.8E-05
0.66	-9.4E-05
0.64	-9.6E-05
0.62	-9.8E-05
0.6	-9.9999999999999991E-05
0.58000000000000007	-0.000102
0.56	-0.000104
0.54	-0.00010999999999999999
0.52	-0.00010999999999999999
0.5	-0.000116
0.48000000000000004	-0.000124
0.46	-0.00013
0.44	-0.000136
0.42000000000000004	-0.000148
0.4	-0.000164
0.38	-0.00018199999999999998
0.36000000000000004	-0.000202
0.34	-0.000224
0.32	-0.00023999999999999998
0.3	-0.000164
0.28	0.000346
0.26	0.003512
0.24000000000000002	1.056586
0.22	0.920584
0.2	0.92048599999999992
0.18000000000000002	0.920368
0.16	0.92042399999999991
0.14	0.920342
0.12000000000000001	0.920206
0.1	0.91997999999999991
0.08	0.919812
0.060000000000000005	0.91955
0.04	0.919352
0.02	0.91888399999999992
0	0.91866799999999993
