V4_BL	V3_BL_n
1.2	4.2E-05
1.1800000000000002	1.8E-05
1.1600000000000001	2.9999999999999997E-05
1.1400000000000001	3.9999999999999996E-05
1.12	4E-06
1.1	2.2E-05
1.08	1.4E-05
1.06	4E-06
1.04	3.6E-05
1.02	9.9999999999999991E-06
1	2.4E-05
0.98000000000000009	6E-06
0.96000000000000008	3.4E-05
0.94000000000000006	3.9999999999999996E-05
0.92	7.5999999999999991E-05
0.9	5.9999999999999995E-05
0.88	1.2E-05
0.86	2.4E-05
0.84000000000000008	3.4E-05
0.82000000000000006	1.6E-05
0.8	1.6E-05
0.78	6E-06
0.76	1.4E-05
0.74	1.6E-05
0.72000000000000008	1.4E-05
0.70000000000000007	9.9999999999999991E-06
0.68	9.9999999999999991E-06
0.66	4E-06
0.64	3.7999999999999995E-05
0.62	1.9999999999999998E-05
0.6	2.8E-05
0.58000000000000007	3.6E-05
0.56	6.5999999999999992E-05
0.54	-1.6E-05
0.52	-4E-06
0.5	6E-06
0.48000000000000004	4E-06
0.46	9.9999999999999991E-06
0.44	-4E-06
0.42000000000000004	-8E-06
0.4	0
0.38	-2E-06
0.36000000000000004	2E-06
0.34	-4E-06
0.32	-4E-06
0.3	4E-06
0.28	2.9999999999999997E-05
0.26	0.000126
0.24000000000000002	0.00052
0.22	0.001794
0.2	0.0052759999999999994
0.18000000000000002	0.012225999999999999
0.16	0.021684
0.14	0.031139999999999998
0.12000000000000001	0.039714
0.1	0.047116
0.08	0.05413
0.060000000000000005	0.05715
0.04	0.062626
0.02	0.068174
0	0.074408
