V4_BL	V3_BL_n
1.2	0
1.1800000000000002	2E-06
1.1600000000000001	8E-06
1.1400000000000001	1.9999999999999998E-05
1.12	2.2E-05
1.1	1.9999999999999998E-05
1.08	1.4E-05
1.06	1.6E-05
1.04	1.6E-05
1.02	8E-06
1	8E-06
0.98000000000000009	8E-06
0.96000000000000008	6E-06
0.94000000000000006	2E-06
0.92	2E-06
0.9	4E-06
0.88	4E-06
0.86	2E-06
0.84000000000000008	6E-06
0.82000000000000006	4E-06
0.8	4E-06
0.78	6E-06
0.76	6E-06
0.74	6E-06
0.72000000000000008	6E-06
0.70000000000000007	2E-06
0.68	4E-06
0.66	6E-06
0.64	6E-06
0.62	4E-06
0.6	4E-06
0.58000000000000007	6E-06
0.56	4E-06
0.54	4E-06
0.52	4E-06
0.5	4E-06
0.48000000000000004	4E-06
0.46	4E-06
0.44	4E-06
0.42000000000000004	2E-06
0.4	4E-06
0.38	6E-06
0.36000000000000004	8E-06
0.34	1.4E-05
0.32	5.9999999999999995E-05
0.3	0.000338
0.28	0.0028239999999999997
0.26	1.1154739999999999
0.24000000000000002	0.9245
0.22	0.924492
0.2	0.92449799999999993
0.18000000000000002	0.924462
0.16	0.92450199999999993
0.14	0.92447399999999991
0.12000000000000001	0.924458
0.1	0.92443199999999992
0.08	0.924402
0.060000000000000005	0.92439799999999994
0.04	0.924334
0.02	0.924352
0	0.92436599999999991
