V3_BL_n	V4_BL
1.2	-9.9999999999999991E-06
1.1800000000000002	-8E-06
1.1600000000000001	-6E-06
1.1400000000000001	-8E-06
1.12	-2E-06
1.1	-1.4E-05
1.08	-1.6E-05
1.06	-8E-06
1.04	-9.9999999999999991E-06
1.02	-6E-06
1	-9.9999999999999991E-06
0.98000000000000009	-6E-06
0.96000000000000008	-1.4E-05
0.94000000000000006	-1.8E-05
0.92	-8E-06
0.9	-8E-06
0.88	0
0.86	8E-06
0.84000000000000008	-2E-06
0.82000000000000006	-8E-06
0.8	-1.2E-05
0.78	0
0.76	8E-06
0.74	-4E-06
0.72000000000000008	8E-06
0.70000000000000007	-4E-06
0.68	-4E-06
0.66	-2E-06
0.64	-9.9999999999999991E-06
0.62	-1.4E-05
0.6	-1.2E-05
0.58000000000000007	-2E-06
0.56	8E-06
0.54	-8E-06
0.52	-1.6E-05
0.5	0
0.48000000000000004	-4E-06
0.46	6E-06
0.44	-9.9999999999999991E-06
0.42000000000000004	-2.2E-05
0.4	-4E-06
0.38	2.6E-05
0.36000000000000004	0.00036399999999999996
0.34	0.004628
0.32	1.0084819999999999
0.3	0.90334399999999992
0.28	0.903254
0.26	0.903304
0.24000000000000002	0.903214
0.22	0.903214
0.2	0.903256
0.18000000000000002	0.903202
0.16	0.90326
0.14	0.903222
0.12000000000000001	0.903474
0.1	0.903202
0.08	0.9032
0.060000000000000005	0.9032119999999999
0.04	0.90317799999999993
0.02	0.903092
0	0.903134
