V4_BL	V3_BL_n
1.2	-7.8E-05
1.1800000000000002	3.4E-05
1.1600000000000001	-0.000232
1.1400000000000001	-0.000118
1.12	0.00054
1.1	-0.00021799999999999999
1.08	-0.000256
1.06	0.00023799999999999999
1.04	-5.2E-05
1.02	0.00032199999999999997
1	-0.00018999999999999998
0.98000000000000009	-0.000104
0.96000000000000008	-0.000678
0.94000000000000006	-8E-06
0.92	-0.000748
0.9	0.000202
0.88	-1.2E-05
0.86	-6.5999999999999992E-05
0.84000000000000008	-0.000268
0.82000000000000006	-0.000244
0.8	-0.00018999999999999998
0.78	-0.000242
0.76	-0.000208
0.74	-0.000326
0.72000000000000008	-0.000214
0.70000000000000007	-0.000204
0.68	-0.000258
0.66	-0.000184
0.64	-0.000188
0.62	-0.00021799999999999999
0.6	-0.000266
0.58000000000000007	-0.000298
0.56	-0.000332
0.54	-0.00070599999999999992
0.52	-0.000394
0.5	-0.000868
0.48000000000000004	-0.000596
0.46	-0.00054
0.44	-0.000312
0.42000000000000004	-0.000308
0.4	-0.00038199999999999996
0.38	-0.00047799999999999996
0.36000000000000004	-0.000348
0.34	-0.000388
0.32	0.000122
0.3	0.003028
0.28	1.00641
0.26	0.9877999999999999
0.24000000000000002	0.97766
0.22	0.975622
0.2	0.97372799999999993
0.18000000000000002	0.97178
0.16	0.96949999999999992
0.14	0.967476
0.12000000000000001	0.96546599999999994
0.1	0.963464
0.08	0.96156199999999992
0.060000000000000005	0.959766
0.04	0.957398
0.02	0.95551999999999992
0	0.953514
