V3_BL_n	V4_BL
1.2	-4E-06
1.1800000000000002	-2E-06
1.1600000000000001	-2E-06
1.1400000000000001	-2E-06
1.12	-2E-06
1.1	0
1.08	-2E-06
1.06	-2E-06
1.04	0
1.02	-2E-06
1	-2E-06
0.98000000000000009	0
0.96000000000000008	-2E-06
0.94000000000000006	-2E-06
0.92	0
0.9	-4E-06
0.88	2E-06
0.86	0
0.84000000000000008	-2E-06
0.82000000000000006	-2E-06
0.8	-2E-06
0.78	-2E-06
0.76	-2E-06
0.74	2E-06
0.72000000000000008	2E-06
0.70000000000000007	-2E-06
0.68	-2E-06
0.66	0
0.64	-4E-06
0.62	-2E-06
0.6	-4E-06
0.58000000000000007	-4E-06
0.56	-2E-06
0.54	-2E-06
0.52	-2E-06
0.5	-4E-06
0.48000000000000004	-2E-06
0.46	-2E-06
0.44	-4E-06
0.42000000000000004	-2E-06
0.4	-6E-06
0.38	-6E-06
0.36000000000000004	-8E-06
0.34	-6E-06
0.32	-4E-06
0.3	-2E-06
0.28	1.4E-05
0.26	7.2E-05
0.24000000000000002	0.00032399999999999996
0.22	0.001488
0.2	0.007574
0.18000000000000002	0.923878
0.16	0.908616
0.14	0.908578
0.12000000000000001	0.908616
0.1	0.908612
0.08	0.908526
0.060000000000000005	0.90849799999999992
0.04	0.908462
0.02	0.908418
0	0.908524
