V4_BL	V3_BL_n
1.2	-9.9999999999999991E-06
1.1800000000000002	-1.4E-05
1.1600000000000001	-9.9999999999999991E-06
1.1400000000000001	-6E-06
1.12	-9.9999999999999991E-06
1.1	-1.2E-05
1.08	-9.9999999999999991E-06
1.06	-6E-06
1.04	-9.9999999999999991E-06
1.02	-6E-06
1	-4E-06
0.98000000000000009	-6E-06
0.96000000000000008	-2E-06
0.94000000000000006	-4E-06
0.92	-2E-06
0.9	-6E-06
0.88	-6E-06
0.86	-2E-06
0.84000000000000008	2E-06
0.82000000000000006	0
0.8	-2E-06
0.78	-2E-06
0.76	-2E-06
0.74	0
0.72000000000000008	-6E-06
0.70000000000000007	-8E-06
0.68	-8E-06
0.66	-9.9999999999999991E-06
0.64	-9.9999999999999991E-06
0.62	-8E-06
0.6	-6E-06
0.58000000000000007	-8E-06
0.56	-8E-06
0.54	-8E-06
0.52	-4E-06
0.5	-8E-06
0.48000000000000004	-9.9999999999999991E-06
0.46	-6E-06
0.44	-6E-06
0.42000000000000004	-8E-06
0.4	-6E-06
0.38	-2E-06
0.36000000000000004	-2E-06
0.34	4E-06
0.32	1.2E-05
0.3	4.6E-05
0.28	0.000176
0.26	0.000766
0.24000000000000002	0.00398
0.22	0.96878999999999993
0.2	0.949606
0.18000000000000002	0.9498
0.16	0.94968599999999992
0.14	0.949754
0.12000000000000001	0.94982199999999994
0.1	0.949656
0.08	0.949554
0.060000000000000005	0.949576
0.04	0.949542
0.02	0.949534
0	0.94945399999999991
