V3_BL_n	V4_BL
1.2	0.00162
1.1800000000000002	0.001584
1.1600000000000001	0.001624
1.1400000000000001	0.001602
1.12	0.00162
1.1	0.0016359999999999999
1.08	0.0015919999999999999
1.06	0.001588
1.04	0.001606
1.02	0.0015919999999999999
1	0.001604
0.98000000000000009	0.001596
0.96000000000000008	0.0016099999999999999
0.94000000000000006	0.0016099999999999999
0.92	0.0016359999999999999
0.9	0.001578
0.88	0.00162
0.86	0.0016079999999999998
0.84000000000000008	0.001596
0.82000000000000006	0.001604
0.8	0.0015639999999999999
0.78	0.001606
0.76	0.0015819999999999999
0.74	0.001604
0.72000000000000008	0.001602
0.70000000000000007	0.001562
0.68	0.00157
0.66	0.001588
0.64	0.001586
0.62	0.001596
0.6	0.001562
0.58000000000000007	0.001586
0.56	0.0016099999999999999
0.54	0.001578
0.52	0.0015919999999999999
0.5	0.001584
0.48000000000000004	0.0015999999999999999
0.46	0.001596
0.44	0.001604
0.42000000000000004	0.001596
0.4	0.001578
0.38	0.001586
0.36000000000000004	0.0016099999999999999
0.34	0.0016259999999999998
0.32	0.0016079999999999998
0.3	0.0016179999999999999
0.28	0.0015739999999999999
0.26	0.001586
0.24000000000000002	0.0016099999999999999
0.22	0.001588
0.2	0.001596
0.18000000000000002	0.001612
0.16	0.001566
0.14	0.001594
0.12000000000000001	0.0016099999999999999
0.1	0.0016279999999999999
0.08	0.0016179999999999999
0.060000000000000005	0.001596
0.04	0.001598
0.02	0.0016179999999999999
0	0.0016259999999999998
