V3_BL_n	V4_BL
1.2	-1.8E-05
1.1800000000000002	-1.6E-05
1.1600000000000001	-1.8E-05
1.1400000000000001	-1.8E-05
1.12	-1.6E-05
1.1	-1.6E-05
1.08	-1.6E-05
1.06	-1.8E-05
1.04	-1.6E-05
1.02	-1.4E-05
1	-1.6E-05
0.98000000000000009	-1.6E-05
0.96000000000000008	-1.6E-05
0.94000000000000006	-1.6E-05
0.92	-1.6E-05
0.9	-1.6E-05
0.88	-1.6E-05
0.86	-1.8E-05
0.84000000000000008	-1.6E-05
0.82000000000000006	-1.6E-05
0.8	-1.8E-05
0.78	-1.9999999999999998E-05
0.76	-1.6E-05
0.74	-1.6E-05
0.72000000000000008	-1.8E-05
0.70000000000000007	-1.6E-05
0.68	-1.6E-05
0.66	-1.4E-05
0.64	-1.4E-05
0.62	-1.6E-05
0.6	-1.2E-05
0.58000000000000007	-1.4E-05
0.56	-1.6E-05
0.54	-1.8E-05
0.52	-1.6E-05
0.5	-1.6E-05
0.48000000000000004	-1.8E-05
0.46	-1.8E-05
0.44	-1.8E-05
0.42000000000000004	-1.8E-05
0.4	-1.4E-05
0.38	-6E-06
0.36000000000000004	4.8E-05
0.34	0.000336
0.32	0.002052
0.3	0.013836
0.28	1.003788
0.26	0.981298
0.24000000000000002	0.98136799999999991
0.22	0.98159599999999991
0.2	0.98156599999999994
0.18000000000000002	0.98153399999999991
0.16	0.981552
0.14	0.981544
0.12000000000000001	0.98136799999999991
0.1	0.981412
0.08	0.98146
0.060000000000000005	0.981518
0.04	0.98144199999999993
0.02	0.98139199999999993
0	0.981124
