V3_BL_n	V4_BL
1.2	-1.8E-05
1.1800000000000002	-1.6E-05
1.1600000000000001	-1.2E-05
1.1400000000000001	-1.4E-05
1.12	-1.4E-05
1.1	-1.4E-05
1.08	-1.6E-05
1.06	-1.4E-05
1.04	-1.2E-05
1.02	-1.4E-05
1	-1.6E-05
0.98000000000000009	-1.2E-05
0.96000000000000008	-1.2E-05
0.94000000000000006	-1.2E-05
0.92	-1.4E-05
0.9	-1.6E-05
0.88	-9.9999999999999991E-06
0.86	-9.9999999999999991E-06
0.84000000000000008	-8E-06
0.82000000000000006	-1.2E-05
0.8	-1.2E-05
0.78	-1.2E-05
0.76	-9.9999999999999991E-06
0.74	-1.2E-05
0.72000000000000008	-1.6E-05
0.70000000000000007	-1.4E-05
0.68	-1.4E-05
0.66	-1.4E-05
0.64	-1.4E-05
0.62	-1.2E-05
0.6	-1.4E-05
0.58000000000000007	-1.2E-05
0.56	-1.4E-05
0.54	-1.6E-05
0.52	-1.6E-05
0.5	-1.6E-05
0.48000000000000004	-1.4E-05
0.46	-1.8E-05
0.44	-1.6E-05
0.42000000000000004	-1.6E-05
0.4	-1.4E-05
0.38	-6E-06
0.36000000000000004	-1.6E-05
0.34	-1.8E-05
0.32	-1.8E-05
0.3	-1.8E-05
0.28	-1.9999999999999998E-05
0.26	-1.2E-05
0.24000000000000002	1.4E-05
0.22	0.00013199999999999998
0.2	0.00057
0.18000000000000002	0.002278
0.16	0.012358
0.14	1.030028
0.12000000000000001	0.922894
0.1	0.922792
0.08	0.92276799999999992
0.060000000000000005	0.922566
0.04	0.92256799999999994
0.02	0.92261399999999993
0	0.92248199999999991
